,TimeStep,EnergyCost,QoS,Switching
0,0,0.14400000000000002,0.1304110457954992,0.0
1,3,0.14400000000000002,0.11500306911801841,0.0
2,6,0.14400000000000002,0.15633559085078788,0.0
3,9,0.14400000000000002,0.10963407053370028,0.0
4,12,0.14400000000000002,0.07323345775315594,0.0
5,15,0.14400000000000002,0.06012165514813095,0.0
6,18,0.14400000000000002,0.05553108510923039,0.0
7,21,0.14400000000000002,0.04774585654333971,0.0
8,24,0.14400000000000002,0.05573849243778841,0.0
9,27,0.14400000000000002,0.07275805918932682,0.0
10,30,0.14400000000000002,0.07983904396091075,0.0
11,33,0.14400000000000002,0.07620843492873439,0.0
12,36,0.14400000000000002,0.1087156412672671,0.0
13,39,0.14400000000000002,0.1080922452527304,0.0
14,42,0.14400000000000002,0.1297965289889052,0.0
15,45,0.14400000000000002,0.17301301093461136,0.0
16,48,0.14400000000000002,0.2132911591080962,0.0
17,51,0.14400000000000002,0.21851568459779408,0.0
18,54,0.14400000000000002,0.3063421753107485,0.0
19,57,0.17429668373107912,0.2769551044457071,0.002
20,60,0.2032119204711914,0.2434711879514132,0.004
21,63,0.14400000000000002,0.290923300543806,0.0
22,66,0.20568428306579592,0.3368874776758167,0.004
23,69,0.2829303849220276,0.3145220528574703,0.004
24,72,0.39433971868515016,0.23466366803075916,0.01
25,75,0.20733008068084716,0.28186192512976016,0.004
26,78,0.14400000000000002,0.3922471093658742,0.0
27,81,0.20467431060791014,0.38298717479406447,0.004
28,84,0.14400000000000002,0.34552716242830217,0.0
29,87,0.14400000000000002,0.332926420638918,0.0
30,90,0.14400000000000002,0.3116835382827993,0.0
31,93,0.14400000000000002,0.27853196542850284,0.0
32,96,0.14400000000000002,0.27311040405656395,0.0
33,99,0.14400000000000002,0.29015345719972857,0.0
34,102,0.14400000000000002,0.23947331021867332,0.0
35,105,0.14400000000000002,0.2831721731262732,0.0
36,108,0.14400000000000002,0.2780931993975409,0.0
37,111,0.14400000000000002,0.30616678359234767,0.0
38,114,0.2032821586418152,0.23725733613960454,0.004
39,117,0.14400000000000002,0.241782519474289,0.0
40,120,0.14400000000000002,0.25377275780192465,0.0
41,123,0.14400000000000002,0.20347273855236625,0.0
42,126,0.14400000000000002,0.2513218330158343,0.0
43,129,0.14400000000000002,0.21976942237315922,0.0
44,132,0.14400000000000002,0.16886791393524905,0.0
45,135,0.14400000000000002,0.16508863698547338,0.0
46,138,0.14400000000000002,0.15958928143498674,0.0
47,141,0.14400000000000002,0.10894256344310682,0.0
48,144,0.14400000000000002,0.1096298995208026,0.0
49,147,0.14400000000000002,0.10375549878324655,0.0
50,150,0.14400000000000002,0.08297825162357224,0.0
51,153,0.14400000000000002,0.058612164533175436,0.0
52,156,0.14400000000000002,0.055456915566648855,0.0
53,159,0.14400000000000002,0.045292971185743935,0.0
54,162,0.14400000000000002,0.03582712214263985,0.0
55,165,0.14400000000000002,0.045963734666708105,0.0
56,168,0.14400000000000002,0.03685988692160783,0.0
57,171,0.14400000000000002,0.04158418449429908,0.0
58,174,0.14400000000000002,0.03815783196177749,0.0
59,177,0.14400000000000002,0.04829466915240666,0.0
60,180,0.14400000000000002,0.059170527419750804,0.0
61,183,0.14400000000000002,0.08951094753066269,0.0
62,186,0.14400000000000002,0.08271838148702468,0.0
63,189,0.14400000000000002,0.13905704833223637,0.0
64,192,0.14400000000000002,0.25800820595902,0.0
65,195,0.14400000000000002,0.2268505444424438,0.0
66,198,0.14400000000000002,0.2046405915131861,0.0
67,201,0.20430201725006103,0.2368678816711775,0.004
68,204,0.14400000000000002,0.24731363980614327,0.0
69,207,0.14400000000000002,0.2747829082044487,0.0
70,210,0.17347839660644532,0.2915163011003607,0.002
71,213,0.26367126176834105,0.29870632837662037,0.008
72,216,0.14400000000000002,0.2133369486753616,0.0
73,219,0.14400000000000002,0.3139170820177509,0.0
74,222,0.14400000000000002,0.26451002660790945,0.0
75,225,0.2443814461326599,0.2992975617059366,0.006000000000000001
76,228,0.14400000000000002,0.2603553927362733,0.0
77,231,0.20284533107757569,0.2682058983652516,0.004
78,234,0.14400000000000002,0.29422076342225356,0.0
79,237,0.14400000000000002,0.2769573015520084,0.0
80,240,0.14400000000000002,0.3089162705248216,0.0
81,243,0.39468842016220096,0.28065328978758036,0.014000000000000002
82,246,0.20322751522064209,0.2978728656584121,0.004
83,249,0.2034333832168579,0.28530388300946424,0.004
84,252,0.17412114006042478,0.32842463514450415,0.0
85,255,0.20346378324508665,0.294007861045835,0.002
86,258,0.14400000000000002,0.2632433965451758,0.0
87,261,0.14400000000000002,0.35119772166332813,0.0
88,264,0.14400000000000002,0.4294399587208689,0.0
89,267,0.17429629749298098,0.36028563299475985,0.002
90,270,0.14400000000000002,0.29010133798126825,0.0
91,273,0.14400000000000002,0.24017705314098275,0.0
92,276,0.14400000000000002,0.21298291729243057,0.0
93,279,0.14400000000000002,0.1972636152551172,0.0
94,282,0.14400000000000002,0.16554207650664018,0.0
95,285,0.14400000000000002,0.15809025028340212,0.0
96,288,0.14400000000000002,0.1314922206245641,0.0
97,291,0.14400000000000002,0.11336620090398436,0.0
98,294,0.14400000000000002,0.0882635117523596,0.0
99,297,0.14400000000000002,0.07212382221059743,0.0
100,300,0.14400000000000002,0.094396518366684,0.0
101,303,0.14400000000000002,0.0644947262050026,0.0
102,306,0.14400000000000002,0.05625169421983292,0.0
103,309,0.14400000000000002,0.04886845830036231,0.0
104,312,0.14400000000000002,0.030087047806307908,0.0
105,315,0.14400000000000002,0.054392337582664776,0.0
106,318,0.14400000000000002,0.04108106307135197,0.0
107,321,0.14400000000000002,0.07733827245786772,0.0
108,324,0.14400000000000002,0.06230118620477122,0.0
109,327,0.18352195412635805,0.06639300588826744,0.004
110,330,0.14400000000000002,0.0894043154922284,0.0
111,333,0.14400000000000002,0.10514353365584819,0.0
112,336,0.14400000000000002,0.13285439492192538,0.0
113,339,1.1077476038074492,0.005591742346186744,0.08199999999999999
114,342,1.0894281777191162,0.00677806858962855,0.07800000000000001
115,345,1.3519490146636968,0.0,0.09999999999999998
116,348,1.369705909924507,0.0,0.08199999999999999
117,351,1.3672380026829245,0.0,0.07
118,354,1.3212730680084226,0.0030747945664965494,0.008
119,357,1.4249337800216677,0.0,0.05600000000000001
120,360,1.4345743231201176,0.0,0.0
121,363,1.4270116637420653,0.0,0.0
