,t,y_pred,y_true
294,294,8.12884232,8.879953697
295,295,8.384641214,8.831205511
296,296,8.190994716,7.045534359
297,297,8.066050881,8.434822218
298,298,8.519963644,9.069808412
299,299,8.493000825,7.940890992
300,300,8.324291881,7.571686467
301,301,7.982705205,7.889618604
302,302,7.497466589,7.770807967
303,303,8.062415332,7.952521398
304,304,8.323560342,7.665938453
305,305,7.391212945,8.801199431
306,306,7.966597675,8.890874335
307,307,8.687497324,7.450303671
308,308,7.922526973,7.575751901
309,309,7.750791887,8.081752785
310,310,8.028331579,8.62485969
311,311,8.414500232,9.439660725
312,312,8.792903749,8.898109074
313,313,8.730518088,10.84885373
314,314,9.651098684,9.910820611
315,315,9.657166989,10.02504241
316,316,10.0783269,10.23442408
317,317,10.37437975,9.164268935
318,318,9.726294007,9.887558456
319,319,9.828094553,8.577481739
320,320,9.118582007,9.225800151
321,321,9.168096683,9.393434056
322,322,9.514887965,10.61230866
323,323,9.809928522,9.994300778
324,324,9.98666545,9.788978253
325,325,10.19177056,8.8809082
326,326,9.266663069,10.10458018
327,327,9.721830805,10.37990596
328,328,10.11635651,9.469178254
329,329,9.987610377,11.30775399
330,330,10.38385014,12.11072464
331,331,10.91375022,12.50000665
332,332,12.04149995,9.7218349
333,333,11.10967936,10.97552698
334,334,10.88271247,10.99079172
335,335,11.11001459,10.68854006
336,336,11.34847772,12.21967
337,337,11.4461574,10.0036906
338,338,10.61819857,11.63474025
339,339,10.95819808,10.47566793
340,340,10.8563231,11.78271374
341,341,11.45836343,12.18199809
342,342,12.09250168,12.20193036
343,343,11.87372739,13.01739186
344,344,11.68321383,12.46924284
345,345,12.68917949,14.35340241
346,346,13.53388921,13.92030305
347,347,13.90263478,13.08723536
348,348,13.34574633,14.49000065
349,349,14.01921477,14.35477265
350,350,14.55736006,14.93851357
351,351,14.75333145,16.25695413
352,352,15.18213195,14.13289156
353,353,14.53097989,16.19620416
354,354,15.8831982,16.88869368
355,355,16.44788588,14.02015128
356,356,15.47945123,14.12361168
357,357,14.80268081,14.35523634
358,358,14.40133974,13.28486358
359,359,14.42561858,12.65554377
360,360,14.14224941,14.6605356
361,361,13.65304904,12.51953226
362,362,13.08684289,13.13989881
363,363,13.69709707,19.29251885
364,364,15.40762737,14.66775858
365,365,15.77651708,19.34659503
366,366,17.67747033,11.71855065
367,367,14.38119595,11.95042139
368,368,13.71003563,11.25955994
369,369,13.49353414,10.51674347
370,370,12.96587581,11.36800408
371,371,11.07620354,10.53739592
372,372,11.47334372,12.06297757
373,373,11.18430041,9.993333173
374,374,11.70088672,9.578134035
375,375,10.45327639,8.637492557
376,376,8.77680555,8.948878889
377,377,9.138526133,8.48319087
378,378,8.532808041,8.694910381
379,379,8.34114752,8.290081352
380,380,7.406114433,7.874636136
381,381,7.976580938,7.950845367
382,382,8.269193114,8.287840769
383,383,8.545182387,7.598227864
384,384,8.30811475,8.0892205
385,385,7.629616905,9.264719262
386,386,7.068894276,8.335916728
387,387,8.384553063,7.52476179
388,388,8.054580514,7.585092424
389,389,6.785069179,6.904624607
390,390,7.496412011,5.897702493
391,391,6.303165733,7.837615615
392,392,7.090967915,9.301007868
393,393,7.672575992,8.814355734
394,394,8.441521361,9.104252252
395,395,8.129161853,6.502973039
396,396,7.040459075,5.489893728
397,397,6.827560403,5.613665927
398,398,6.239404567,5.7998827
399,399,6.071010889,6.133597518
400,400,6.187489144,5.272151819
401,401,5.734838729,6.729410366
402,402,5.501898509,6.575792667
403,403,6.394420926,6.068885237
404,404,6.509679171,5.291704555
405,405,5.526695651,5.401787179
406,406,5.41672326,5.658300722
407,407,5.586822905,5.544766516
408,408,5.471656004,5.966379345
409,409,5.164252064,5.203449186
410,410,5.208221126,5.47962314
411,411,5.489905343,7.630582203
412,412,6.685903058,6.933318827
413,413,7.221045604,7.099447698
414,414,6.586297587,7.791850373
415,415,6.218809637,8.290115288
416,416,7.40934589,9.114906897
417,417,8.485614664,10.26859151
418,418,8.966868268,10.21940046
419,419,9.090845275,10.06294369
420,420,9.839697973,10.03277838
421,421,10.16406551,8.509324691
422,422,9.424476614,8.956344342
423,423,9.378354503,9.111871048
424,424,9.247378027,10.05969931
425,425,9.934293607,8.383647089
426,426,9.424897066,7.955141515
427,427,8.225074621,8.422738539
428,428,8.020278262,8.335890947
429,429,8.736029962,8.98832275
430,430,8.79879587,10.58467796
431,431,9.573486161,9.062488175
432,432,9.357011683,9.411455976
433,433,9.376432568,9.565574907
434,434,9.177603589,13.26612056
435,435,11.75414788,9.603135542
436,436,11.31085546,8.668895996
437,437,9.479135926,7.89787251
438,438,8.308982826,7.589607526
439,439,9.18105522,8.941228418
440,440,9.075723944,7.620850386
441,441,8.393024072,8.565728294
442,442,7.92625472,9.448343042
443,443,9.259976368,8.598454011
444,444,8.84564653,7.607005178
445,445,7.727982375,8.367587079
446,446,7.90642141,8.39696889
447,447,8.031723656,10.17266215
448,448,9.6155738,10.03397896
449,449,9.733592212,12.3771048
450,450,10.32784193,11.57922236
451,451,11.17450231,9.018807884
452,452,9.996801366,10.17578349
453,453,10.03230847,10.49978867
454,454,11.0028412,12.62002963
455,455,11.48106583,10.00244206
456,456,10.73452129,11.28703275
457,457,10.71019859,10.01049785
458,458,10.77795353,9.344477332
459,459,10.11440683,9.98826662
460,460,9.375079183,9.89277517
461,461,10.50352701,9.424531699
462,462,9.849012654,10.8581463
463,463,10.18348763,10.04339456
464,464,9.943065762,9.176352614
465,465,9.728942558,11.10547855
466,466,10.10733371,10.60694673
467,467,10.62091821,9.920689488
468,468,10.78866816,9.83946032
469,469,10.29734263,10.50343703
470,470,9.583113192,9.521783336
471,471,10.10406162,9.237772551
472,472,9.871694546,10.09231374
473,473,9.810530671,11.07230317
474,474,10.9480553,12.33988841
475,475,11.19778269,13.97250642
476,476,12.33835817,10.86139068
477,477,11.80705209,12.30254808
478,478,11.6053677,12.51364332
479,479,11.81599588,11.87210637
480,480,12.52000434,11.54993781
481,481,12.130893,10.70174924
482,482,11.03255404,10.41231681
483,483,10.6890533,11.72483089
484,484,11.95426469,12.1630954
485,485,11.8231847,12.11239933
486,486,12.16330591,12.0310005
487,487,12.26176011,12.04577804
488,488,11.73085281,13.25523704
489,489,12.44852559,12.52397723
490,490,12.69476403,16.34430296
491,491,13.82431268,12.26323767
492,492,13.90913323,13.2955499
493,493,13.29524751,13.451899
494,494,13.04735764,13.13528553
495,495,13.59238658,13.17204956
496,496,13.30847763,15.24148676
497,497,14.51397893,14.08559911
498,498,14.63601175,13.73252834
499,499,14.32471505,15.37873011
500,500,13.64403053,14.42268001
501,501,14.53576761,14.04682748
502,502,15.07626177,18.88548677
503,503,16.14286659,14.40874931
504,504,15.90649524,12.69284791
505,505,14.85951708,12.56768196
506,506,11.92649441,12.47950167
507,507,12.7770815,11.54425832
508,508,14.06356682,17.69006792
509,509,14.98520563,14.34150149
510,510,14.64461594,18.75998875
511,511,16.97916525,14.30729652
512,512,15.38970399,10.80759904
513,513,11.71687665,12.07364306
514,514,13.14659743,10.93599762
515,515,12.68342125,9.81803838
516,516,11.05560728,10.69552057
517,517,12.09079326,9.474223971
518,518,9.789311471,8.723362127
519,519,9.134610548,9.469902043
520,520,10.03368016,10.09367356
521,521,9.57582908,9.404551472
522,522,11.24430079,10.66489156
523,523,9.42561163,8.94354821
524,524,7.940659001,12.01557426
525,525,10.66649965,8.084958289
526,526,10.18892486,8.526465847
527,527,7.728267997,6.990357117
528,528,8.643545256,8.120853311
529,529,7.98867702,8.045647884
530,530,8.753831573,7.827158666
531,531,7.89950563,7.741964927
532,532,7.788067684,8.51739584
533,533,8.605201459,7.808709254
534,534,7.654028647,7.965768117
535,535,7.913624076,7.523684247
536,536,7.56426291,7.25899188
537,537,6.811434483,6.875670289
538,538,7.212711471,6.081411771
539,539,6.280242023,6.060684235
540,540,6.370752666,5.804464728
541,541,5.688094999,5.332865591
542,542,6.154036051,5.677266728
543,543,5.557987632,5.264185135
544,544,6.128129869,5.074783693
545,545,4.647999516,5.454578621
546,546,5.373391184,5.233934319
547,547,5.219993742,4.755319398
548,548,5.087802449,5.300006418
549,549,4.742749696,5.729002806
550,550,5.08120895,5.273745955
551,551,5.517026357,5.898424021
552,552,5.461521482,5.53441043
553,553,5.321582043,6.536044353
554,554,6.156542219,6.993601504
555,555,6.528128901,7.006052957
556,556,6.70101343,7.048912201
557,557,6.87384537,8.013390803
558,558,7.211069168,7.881797137
559,559,7.590967648,8.466198534
560,560,8.138363645,8.601293082
561,561,8.258456071,9.226019106
562,562,8.762905402,9.745181211
563,563,9.381682366,10.61571228
564,564,10.04722986,8.759829857
565,565,9.516577927,9.136322024
566,566,8.973708217,8.546606654
567,567,8.794973732,7.770903883
568,568,8.641966902,9.234454426
569,569,9.069717074,8.89532972
570,570,9.050468347,8.67944886
571,571,9.142467636,9.484836553
572,572,8.985429344,9.136908753
573,573,9.171268102,8.64459384
574,574,9.011475724,10.08304696
575,575,9.388525263,8.660130442
576,576,9.052691477,7.806004981
577,577,8.682999328,8.236238148
578,578,7.77436719,8.704496982
579,579,8.404251289,7.416061161
580,580,8.457186146,9.053343087
581,581,8.498898741,8.483912398
582,582,8.523815282,7.989553679
583,583,8.799252593,8.236101087
584,584,7.809884947,11.51715463
585,585,9.564735526,12.15281305
586,586,11.98430269,8.421734736
587,587,9.800788552,7.466389462
588,588,7.278067674,9.016370523
589,589,8.26464967,6.781919533
590,590,8.579025522,8.475210166
591,591,8.24347459,7.972342388
592,592,8.26312191,7.775583168
593,593,8.558015797,8.663166291
594,594,8.46380039,8.808151894
595,595,7.942012323,9.153678531
596,596,9.381026101,8.914829552
597,597,9.030885953,9.056011162
598,598,8.348998968,9.386551728
599,599,9.110568346,10.34412717
600,600,9.923884926,10.30770379
601,601,9.004543175,11.3884118
602,602,10.48076792,10.62125697
603,603,10.97647816,9.385831542
604,604,10.27207091,8.758656399
605,605,9.112189983,9.851971491
606,606,9.690102339,10.98578715
607,607,10.99574377,9.844907749
608,608,10.69094285,10.8256549
609,609,10.12577549,10.65487387
610,610,10.5950006,10.52193574
611,611,10.3914347,9.966230828
612,612,10.14288806,9.543978366
613,613,9.939463541,10.21746794
614,614,9.976630936,12.15427013
615,615,11.39534293,11.22991122
616,616,11.22531067,11.40331237
617,617,11.12478632,12.10844651
618,618,11.19528387,11.58818469
619,619,11.62461295,10.63175011
620,620,11.36489311,10.22951542
621,621,10.62418521,12.1152913
622,622,11.39753115,11.41786735
623,623,11.89910921,12.07013991
624,624,11.81421592,11.83294479
625,625,11.5219487,12.44124303
626,626,12.24578399,14.20785091
627,627,13.09158671,12.3362776
628,628,12.97685952,15.55438855
629,629,14.04794509,12.79303948
630,630,13.58914866,12.70261727
631,631,12.67163163,14.10521157
632,632,13.15551968,12.701993
633,633,13.43355721,13.52761741
634,634,13.6142012,15.66181486
635,635,14.42858001,15.95097903
636,636,15.54579259,13.35705534
637,637,14.98084958,13.6546304
638,638,13.30858913,13.04480134
639,639,13.2603004,12.74961569
640,640,13.71428995,14.06088122
641,641,13.92331642,16.63608725
642,642,15.27679335,12.99515929
643,643,14.5129655,16.35976448
644,644,14.62416241,13.59490051
645,645,13.41144148,15.31181613
646,646,15.51261261,15.01577322
647,647,14.91217575,16.33097074
648,648,15.8599256,16.6381686
649,649,16.31419154,17.50052084
650,650,16.56636016,18.91457455
651,651,17.67367205,15.23925526
652,652,16.37344285,16.02601212
653,653,16.22919628,18.1615834
654,654,16.81080509,14.20741166
655,655,16.78657566,15.07690139
656,656,16.05604705,12.23437245
657,657,13.33385479,12.65718587
658,658,13.22134364,11.83134249
659,659,13.53938532,10.98893294
660,660,11.52264333,10.15155508
661,661,11.58331243,10.67354584
662,662,10.45469694,10.29354237
663,663,10.85297936,10.9048285
664,664,10.22903405,10.3182978
665,665,11.282547,10.66547829
666,666,9.975978129,9.704232316
667,667,9.908234632,9.698944124
668,668,9.939325113,9.329371825
669,669,9.25847027,8.966825728
670,670,9.414609394,9.467442505
671,671,9.276533834,7.989237467
672,672,8.687414293,9.276681245
673,673,9.406282759,8.043496403
674,674,8.162703009,7.771420477
675,675,8.669287664,7.123726335
676,676,6.999978659,6.89920296
677,677,7.500246011,7.046600141
678,678,7.181579495,6.508487393
679,679,6.530613566,6.920640264
680,680,6.698399058,6.117589069
681,681,6.201391897,6.552828152
682,682,6.322607501,7.814331283
683,683,7.04242445,6.325893197
684,684,6.749707494,6.439464943
685,685,6.560101916,5.819562079
686,686,5.764578579,5.824347698
687,687,5.883102092,5.825719276
688,688,6.000108361,5.476713934
689,689,5.423144848,5.480704286
690,690,5.577274336,5.357497981
691,691,5.140537243,5.61674292
692,692,5.568613197,5.213808876
693,693,5.161915487,5.894741725
694,694,5.822900435,5.650029585
695,695,5.477695575,5.777557818
696,696,5.604431988,6.23514075
697,697,6.060661445,7.547350375
698,698,6.484862233,7.445725247
699,699,7.167290042,7.681244342
700,700,7.16675884,8.403408362
701,701,7.738880579,7.96979601
702,702,8.030027875,9.103131275
703,703,8.492099309,8.532846944
704,704,8.606896597,7.909550874
705,705,8.130527785,8.701178857
706,706,8.555009288,9.373565107
707,707,8.984219066,9.826287339
708,708,9.567582519,9.507986086
709,709,9.728793078,9.595628945
710,710,9.306932553,9.573151639
711,711,9.655193425,9.902763482
712,712,9.876875503,9.002193739
713,713,9.480979919,8.023329815
714,714,8.680076428,9.154280624
715,715,8.874925994,7.648214172
716,716,8.176191725,8.924614273
717,717,8.782049469,8.90065411
718,718,8.842316808,9.328967853
719,719,9.056681599,9.265894063
720,720,9.336867225,10.23267297
721,721,9.592969469,9.026629351
722,722,9.728571167,9.339483176
723,723,9.297779422,8.779137857
724,724,8.838633162,9.494925727
725,725,9.105785051,8.720743353
726,726,9.269288668,8.684933829
727,727,8.787693382,8.461903729
728,728,8.570022033,8.157752136
729,729,8.353033003,8.736056054
730,730,8.788467441,8.587533373
731,731,8.779264852,9.060466547
732,732,9.187007531,8.08370975
733,733,8.207102638,7.777823751
734,734,8.015422044,7.686948265
735,735,7.473553062,8.606030743
736,736,8.39511211,9.302633651
737,737,8.714319121,8.305922407
738,738,8.753134856,9.819016402
739,739,8.947699451,9.380628849
740,740,9.154454256,9.56234228
741,741,9.598709106,9.330312308
742,742,9.513496904,9.89523605
743,743,9.456288186,8.229025586
744,744,9.248299964,9.225223839
745,745,8.937225158,9.204106352
746,746,8.940193073,9.814044423
747,747,9.709326592,10.2748704
748,748,10.13981694,10.71487427
749,749,10.28319466,9.540024211
750,750,10.07315319,11.33824408
751,751,10.56470106,10.67775514
752,752,10.63975318,10.2390749
753,753,10.63384096,11.0966637
754,754,10.70171771,10.04231207
755,755,10.03924659,11.38029629
756,756,11.31503287,13.97809906
757,757,12.39250764,13.18603183
758,758,13.39460334,11.18594865
759,759,12.13033709,11.9127273
760,760,11.68577516,11.82955518
761,761,11.4162701,11.83299274
762,762,12.83964325,11.81180018
763,763,11.88203029,12.94431934
764,764,12.38551195,11.23373192
765,765,11.95773768,11.9942505
766,766,11.77912119,11.56304973
767,767,11.48119973,11.69780228
768,768,12.14728368,12.01033629
769,769,12.06999968,11.95513327
770,770,11.82667288,11.44750565
771,771,11.75156369,13.01202993
772,772,12.15086363,13.34831556
773,773,12.68843114,12.47963513
774,774,12.76879123,13.45224099
775,775,13.22194918,13.06889722
776,776,12.69739109,13.29711826
777,777,13.95716842,14.95249224
778,778,14.25262721,15.2105004
779,779,14.36192795,14.95336124
780,780,14.98267223,14.48548194
781,781,14.79291059,15.86306432
782,782,14.91926005,13.20861681
783,783,14.70542455,14.35998576
784,784,14.23356496,13.70106652
785,785,14.11100684,13.13734336
786,786,13.63054937,15.74927362
787,787,15.01159596,15.20903156
788,788,14.91737165,14.85927891
789,789,15.41919662,15.6037117
790,790,14.94999669,15.8560639
791,791,15.49571445,14.26152312
792,792,15.40755979,13.98134345
793,793,14.69567887,13.20129657
794,794,13.00383111,14.80873166
795,795,14.36122059,13.56380513
796,796,14.25282702,14.53909443
797,797,13.74733541,13.56280267
798,798,14.17936822,12.4945357
799,799,13.10342729,12.38001987
800,800,12.09238679,11.11845702
801,801,11.9139237,11.39720313
802,802,11.3139802,10.79554114
803,803,11.47485862,10.25771067
804,804,10.49584799,11.25682173
805,805,10.71084057,10.73848068
806,806,11.05185061,9.280965633
807,807,9.630045133,9.227479786
808,808,9.270790549,8.576626756
809,809,8.520947319,8.681715224
810,810,8.447527545,9.01909016
811,811,9.351292534,10.2786092
812,812,9.368241089,7.349807648
813,813,8.205719683,9.083987458
814,814,8.814372296,8.552815413
815,815,8.020370871,7.278459117
816,816,8.054133385,8.173767792
817,817,7.892368126,8.413106242
818,818,7.890695656,7.65377288
819,819,8.189110501,8.72882492
820,820,8.480311892,7.298892618
821,821,7.535561281,6.544125919
822,822,6.825646343,6.482045515
823,823,6.725632639,6.175092392
824,824,5.829564236,5.648658007
825,825,6.221011589,5.49436808
826,826,5.998300988,5.215830504
827,827,4.618456967,5.492495272
828,828,5.533791912,6.675389352
829,829,5.871203123,6.913196987
830,830,6.105755712,6.273570391
831,831,6.826080391,5.460409188
832,832,5.510388798,5.862814879
833,833,5.671044404,5.225305826
834,834,5.601802378,5.690956303
835,835,5.716997616,5.844450964
836,836,5.663347468,5.676534784
837,837,5.537330601,6.22150408
838,838,6.060505142,5.839345529
839,839,5.675489892,5.646737241
840,840,5.441014906,5.994211768
841,841,5.805625916,6.248313731
842,842,5.876044585,6.034929949
843,843,6.243791604,6.41211652
844,844,6.562511954,8.306828953
845,845,7.325234175,6.200237772
846,846,6.843029806,6.483097277
847,847,6.637549903,9.325222236
848,848,7.680500621,9.1772967
849,849,8.950191576,9.160757637
850,850,9.529508754,10.88451804
851,851,9.807668063,9.71657249
852,852,9.791179715,10.10735953
853,853,10.62814873,10.26786998
854,854,10.47920925,10.41629674
855,855,10.1079951,10.05258761
856,856,10.85972056,10.70085806
857,857,10.66633606,10.05469473
858,858,10.07588386,10.07725754
859,859,10.61604483,9.451096615
860,860,9.359335806,8.871677614
861,861,9.123534095,8.43053783
862,862,9.300143389,8.703627977
863,863,8.425693219,8.272635742
864,864,8.702471181,9.433223514
865,865,9.364599271,11.01201007
866,866,9.829439386,8.72740178
867,867,9.389792659,8.925202344
868,868,9.420157438,8.427806434
869,869,8.468643005,9.909597852
870,870,9.126279194,9.953107147
871,871,10.20258437,10.65540222
872,872,10.52710824,9.57208946
873,873,9.88030667,9.424127727
