,y_pred,y_true
72,[0.3543069],0.400256
73,[0.3548028],0.3305141
74,[0.33189338],0.32132968
75,[0.32412532],0.4333566
76,[0.32803842],0.40049037
77,[0.34562662],0.30937588
78,[0.3250155],0.3053811
79,[0.30312747],0.31318784
80,[0.29628178],0.29161862
81,[0.29221225],0.40170792
82,[0.29680473],0.39820173
83,[0.31283486],0.41928902
84,[0.32672262],0.4059439
85,[0.32863745],0.3648397
86,[0.3250218],0.351502
87,[0.3191604],0.41287306
88,[0.3259688],0.33166057
89,[0.32054487],0.3399505
90,[0.31937376],0.41704985
91,[0.32688388],0.3502584
92,[0.32998255],0.34481126
93,[0.317371],0.3428972
94,[0.31065986],0.33416027
95,[0.31446445],0.31121263
96,[0.29267743],0.2831695
97,[0.27843627],0.25541326
98,[0.25684735],0.28864548
99,[0.24301851],0.20357439
100,[0.2123052],0.1938363
101,[0.18435143],0.18817267
102,[0.17359126],0.11537194
103,[0.14442256],0.112867355
104,[0.12091371],0.08614372
105,[0.11744601],0.1110571
106,[0.09985402],0.10474615
107,[0.08529293],0.08855629
108,[0.07231939],0.0972669
109,[0.07665458],0.07602243
110,[0.05364838],0.083825216
111,[0.04571156],0.07411644
112,[0.02525806],0.087887496
113,[0.02059752],0.07206231
114,[0.01693023],0.0675977
115,[0.02972447],0.07297014
116,[0.02136564],0.042343408
117,[0.0248388],0.061884597
118,[0.01397061],0.062675714
119,[0.01629275],0.06762703
120,[0.01502195],0.031437233
121,[0.01816558],0.056089714
122,[0.01076175],0.086216554
123,[0.02136406],0.08211474
124,[0.01263177],0.10447833
125,[0.02017929],0.11704686
126,[0.01028012],0.14636967
127,[0.02317782],0.083024174
128,[0.02292221],0.13538045
129,[0.04306835],0.13954443
130,[0.02854326],0.12929645
131,[0.04115118],0.378207
132,[0.04785065],0.12686673
133,[0.05664957],0.115890354
134,[0.06001465],0.12435135
135,[0.06483328],0.16448277
136,[0.0695736],0.18562633
137,[0.07775842],0.21619874
138,[0.13997641],0.21116027
139,[0.13788533],0.1553435
140,[0.18336359],0.1987544
141,[0.18469475],0.2257356
142,[0.19048753],0.22514373
143,[0.23006046],0.23926604
144,[0.2613424],0.22945696
145,[0.2864915],0.24251014
146,[0.28484434],0.2512973
147,[0.29618186],0.29738218
148,[0.30899164],0.30301338
149,[0.2964546],0.34727108
150,[0.310167],0.35526228
151,[0.33121398],0.3886154
152,[0.3014241],0.32422626
153,[0.25730893],0.3612204
154,[0.25275755],0.35378945
155,[0.27173275],0.3232281
156,[0.2518891],0.47052374
157,[0.26826975],0.30665046
158,[0.2509167],0.33164677
159,[0.2584636],0.29509002
160,[0.2509132],0.36005488
161,[0.25751403],0.35655448
162,[0.2646541],0.3376181
163,[0.2637763],0.40507337
164,[0.268849],0.334359
165,[0.27081954],0.34806392
166,[0.26081514],0.45192125
167,[0.286547],0.3990948
168,[0.27900165],0.5467731
169,[0.3181095],0.38821474
170,[0.3137559],0.37596974
171,[0.3009188],0.42153993
172,[0.30779213],0.43398204
173,[0.3010719],0.488524
174,[0.32792696],0.4329522
175,[0.33160287],0.38939962
176,[0.32561147],0.41658452
177,[0.31486547],0.34799194
178,[0.29840884],0.35204515
179,[0.28737843],0.34198204
180,[0.28122318],0.2979144
181,[0.26208794],0.35046408
182,[0.2627067],0.3661624
183,[0.26973444],0.30808488
184,[0.27199638],0.3472702
185,[0.27151114],0.31182963
186,[0.2591134],0.2865605
187,[0.2557605],0.36609396
188,[0.25576088],0.35360426
189,[0.27954876],0.31358197
190,[0.27294385],0.31095052
191,[0.26234022],0.34778464
192,[0.26604503],0.33610612
193,[0.2718263],0.29567143
194,[0.26725954],0.40057734
195,[0.28069976],0.3561824
196,[0.28072593],0.4550226
197,[0.31577232],0.5389888
198,[0.32754508],0.30235103
199,[0.31384987],0.30438602
200,[0.29962772],0.32462958
201,[0.2839826],0.31749722
202,[0.28437042],0.36552367
203,[0.27674654],0.45391396
204,[0.30789158],0.3412194
205,[0.2867701],0.27812657
206,[0.28033635],0.38622835
207,[0.29675326],0.5014858
208,[0.32204798],0.4379433
209,[0.33370137],0.31955087
210,[0.31341404],0.32153007
211,[0.30492017],0.342211
212,[0.30041572],0.4070739
213,[0.3106073],0.38688228
214,[0.31146193],0.52537596
215,[0.32389382],0.37918797
216,[0.32631826],0.45970187
217,[0.32297942],0.38588265
218,[0.3342655],0.37921527
219,[0.32625535],0.3348079
220,[0.32290274],0.3064625
221,[0.30097958],0.34175768
222,[0.3019894],0.24951795
223,[0.27673227],0.2573501
224,[0.26175734],0.26778433
225,[0.2512101],0.26375398
226,[0.2207198],0.27983472
227,[0.20587404],0.28332126
228,[0.21105982],0.25580114
229,[0.20905323],0.31145516
230,[0.2102021],0.20747659
231,[0.19777997],0.2005308
232,[0.18820295],0.18704695
233,[0.1810195],0.18519828
234,[0.16687533],0.17095232
235,[0.16430442],0.14520505
236,[0.16907245],0.1573151
237,[0.16010429],0.14890355
238,[0.12997875],0.13010374
239,[0.15130553],0.11335322
240,[0.10464296],0.39697197
241,[0.15751097],0.06947896
242,[0.14967024],0.17352834
243,[0.12924077],0.09506102
244,[0.12350088],0.08888431
245,[0.10502988],0.1404019
246,[0.10624418],0.15659711
247,[0.08773933],0.1078313
248,[0.06859453],0.160514
249,[0.10553585],0.11946455
250,[0.07248794],0.08735941
251,[0.06565183],0.13638124
252,[0.067115],0.15931034
253,[0.07569861],0.092514575
254,[0.05101688],0.10380556
255,[0.03577338],0.10771322
256,[0.0519217],0.075332135
257,[0.06190027],0.10308243
258,[0.04679178],0.14453813
259,[0.03699704],0.10651097
260,[0.03523184],0.12240797
261,[0.03207915],0.12212077
262,[0.04263811],0.090901405
263,[0.03094566],0.13455734
264,[0.03078356],0.21896112
265,[0.03808996],0.1220544
266,[0.05183719],0.14318913
267,[0.06981725],0.11773494
268,[0.04884437],0.113288105
269,[0.03605964],0.20485446
270,[0.03005013],0.26451653
271,[0.04416194],0.17499548
272,[0.08557761],0.25907287
273,[0.11822574],0.26132253
274,[0.09549978],0.20167264
275,[0.11199095],0.21990207
276,[0.10029362],0.22883826
277,[0.13793567],0.27163607
278,[0.14798114],0.25801077
279,[0.16594854],0.27098617
280,[0.19171281],0.15418565
281,[0.19227198],0.18994838
282,[0.24366628],0.19305798
283,[0.20082918],0.120319664
284,[0.20731384],0.18153682
285,[0.22719763],0.18566477
286,[0.23569442],0.14510366
287,[0.2562272],0.15466315
288,[0.24730648],0.16757053
289,[0.22424185],0.15099287
290,[0.20520419],0.17642495
291,[0.23779665],0.22198284
292,[0.18528314],0.18002126
293,[0.1977679],0.22310764
294,[0.18853365],0.21204227
295,[0.18446353],0.13545892
296,[0.16780488],0.16513667
297,[0.16363233],0.20607957
298,[0.18149434],0.17293671
299,[0.15918793],0.16479164
300,[0.18382837],0.19832751
301,[0.19481066],0.14974117
302,[0.17623864],0.17112568
303,[0.15520093],0.14627472
304,[0.18017423],0.18502018
305,[0.19721393],0.18455818
306,[0.18131895],0.16252324
307,[0.18270203],0.17672697
308,[0.22034742],0.19760403
309,[0.2221894],0.22054902
310,[0.22872269],0.2769952
311,[0.2255795],0.20797995
312,[0.2383013],0.30001715
313,[0.25507954],0.2742939
314,[0.24044931],0.24487612
315,[0.23957796],0.24560457
316,[0.23756179],0.20592657
317,[0.22283942],0.24310002
318,[0.22069825],0.19363347
319,[0.22695944],0.20760372
320,[0.20429106],0.22160497
321,[0.22447464],0.26003587
322,[0.20784064],0.25259018
323,[0.21830168],0.2159048
324,[0.24487162],0.20708531
325,[0.2117755],0.28882015
326,[0.20473766],0.2779935
327,[0.22223549],0.24248567
328,[0.22565074],0.30057085
329,[0.20692964],0.3222318
330,[0.25667554],0.38189313
331,[0.25493968],0.26666623
332,[0.22709002],0.27139246
333,[0.21233776],0.28966603
334,[0.21565934],0.28501475
335,[0.20504469],0.30405715
336,[0.20173179],0.26516816
337,[0.19739479],0.2913208
338,[0.20590416],0.26854262
339,[0.20196556],0.29836285
340,[0.21030739],0.32091606
341,[0.21343836],0.30456862
342,[0.22329101],0.3571408
343,[0.24309254],0.32364485
344,[0.24290079],0.41439298
345,[0.25821725],0.3900914
346,[0.27316925],0.36028966
347,[0.2743073],0.5230683
348,[0.3078319],0.40811178
349,[0.3055932],0.417779
350,[0.31247953],0.4432052
351,[0.32390973],0.43211028
352,[0.32238653],0.5978898
353,[0.35525128],0.54616094
354,[0.37465057],0.38283667
355,[0.34497568],0.38450828
356,[0.32430664],0.3749347
357,[0.30631977],0.3870249
358,[0.30804148],0.32993403
359,[0.2940833],0.38223162
360,[0.30181384],0.31263947
361,[0.27795047],0.31713876
362,[0.27998298],0.5057732
363,[0.29685524],0.3435206
364,[0.28585103],0.44702706
365,[0.3045237],0.26811504
366,[0.29077104],0.31018898
367,[0.2681387],0.27194878
368,[0.25719967],0.2622538
369,[0.25006282],0.30064243
370,[0.22844361],0.26385677
371,[0.21825252],0.28265283
372,[0.21340637],0.20732978
373,[0.2008702],0.20987251
374,[0.20337237],0.19024417
375,[0.17459784],0.19812119
376,[0.16272464],0.15883929
377,[0.1567554],0.18549833
378,[0.14102335],0.14617851
379,[0.15043123],0.13882911
380,[0.1358207],0.1622186
381,[0.15386045],0.15186849
382,[0.18374228],0.14200139
383,[0.14758569],0.15223712
384,[0.13057815],0.16690394
385,[0.10480699],0.16730812
386,[0.09097888],0.14262494
387,[0.0962879],0.10693714
388,[0.08352306],0.11891356
389,[0.11488469],0.07749875
390,[0.06820765],0.13582566
391,[0.06181313],0.37900963
392,[0.06406922],0.40297154
393,[0.12465359],0.34154513
394,[0.13554116],0.16538379
395,[0.14334261],0.10121462
396,[0.15500744],0.105641305
397,[0.14191929],0.12767416
398,[0.13602336],0.14084178
399,[0.12721615],0.10017717
400,[0.08617186],0.1287199
401,[0.07616414],0.115058005
402,[0.07910848],0.103821084
403,[0.05809045],0.08473492
404,[0.05321285],0.084702596
405,[0.0511155],0.10245453
406,[0.05421872],0.11134747
407,[0.03927906],0.12005347
408,[0.03400028],0.09691058
409,[0.03419032],0.10074405
410,[0.04420874],0.1648573
411,[0.0500568],0.14879435
412,[0.04080559],0.16332617
413,[0.04079385],0.16209754
414,[0.03658048],0.2003318
415,[0.04483017],0.21669057
416,[0.04379097],0.277887
417,[0.06470995],0.26590222
418,[0.09108603],0.25925955
419,[0.10951976],0.25709566
420,[0.12075847],0.21626973
421,[0.1197664],0.24062642
422,[0.12220485],0.2205039
423,[0.15043312],0.23514
424,[0.15080209],0.18300232
425,[0.15362662],0.1827985
426,[0.1939931],0.18133673
427,[0.20182687],0.1770195
428,[0.20345849],0.19567305
429,[0.20910315],0.25656182
430,[0.20447089],0.20447102
431,[0.1989521],0.20596585
432,[0.23637925],0.19972649
433,[0.21915461],0.46651617
434,[0.25932544],0.20134363
435,[0.24371506],0.17954582
436,[0.25942042],0.15972659
437,[0.21679978],0.1584095
438,[0.19784905],0.19279525
439,[0.17084195],0.14819229
440,[0.1631997],0.17440522
441,[0.15371796],0.17975104
442,[0.16507913],0.19773403
443,[0.17277154],0.13815275
444,[0.15700544],0.14806375
445,[0.16307749],0.16959831
446,[0.16027017],0.21788472
447,[0.16731295],0.23965669
448,[0.18097241],0.34761104
449,[0.2008819],0.30283764
450,[0.20681931],0.18728599
451,[0.23519385],0.2653301
452,[0.22229421],0.2582027
453,[0.21316528],0.36991498
454,[0.22380023],0.24375427
455,[0.2315309],0.31682897
456,[0.22378917],0.22019565
457,[0.20626613],0.21827278
458,[0.20842741],0.25783435
459,[0.18852286],0.21090236
460,[0.1928925],0.19832799
461,[0.17221902],0.25835705
462,[0.18717515],0.21120676
463,[0.1805114],0.20451489
464,[0.18427382],0.3010328
465,[0.20517094],0.24437758
466,[0.19166666],0.23406467
467,[0.19969034],0.23129037
468,[0.19091077],0.23080042
469,[0.19161007],0.21928546
470,[0.19001924],0.21509916
471,[0.19240184],0.2421487
472,[0.18864976],0.26861358
473,[0.20020638],0.31179333
474,[0.21102338],0.3253215
475,[0.22745673],0.28508633
476,[0.22407778],0.37936422
477,[0.21709062],0.3570405
478,[0.21306647],0.38523057
479,[0.23371051],0.33728093
480,[0.24607776],0.29789615
481,[0.24581607],0.2536174
482,[0.2476804],0.30494943
483,[0.23041414],0.33039466
484,[0.26522884],0.31198126
485,[0.23250884],0.3580726
486,[0.23387036],0.31918386
487,[0.23151669],0.36257723
488,[0.23664007],0.347157
489,[0.24116448],0.4206619
490,[0.26829815],0.33708876
491,[0.26989302],0.37287924
492,[0.26262268],0.36407962
493,[0.26973215],0.39239994
494,[0.26690662],0.37472257
495,[0.27193904],0.43605098
496,[0.28735507],0.39208052
497,[0.27506348],0.37842318
498,[0.28498155],0.42477754
499,[0.29816532],0.3964531
500,[0.2910056],0.35883787
501,[0.2771031],0.4706308
502,[0.30141053],0.3664715
503,[0.300282],0.33087814
504,[0.2825766],0.29893702
505,[0.265681],0.3742002
506,[0.26593474],0.27561805
507,[0.26132524],0.6606318
508,[0.31300294],0.49433443
509,[0.32601902],0.70383584
510,[0.34782487],0.43833742
511,[0.34499094],0.25127155
512,[0.2973627],0.29216474
513,[0.27337512],0.25824794
514,[0.25213885],0.2015712
515,[0.23257306],0.24076909
516,[0.20266247],0.18432215
517,[0.17177089],0.1619997
518,[0.14759563],0.18302256
519,[0.13691212],0.21029037
520,[0.14307827],0.18800125
521,[0.1476888],0.21958798
522,[0.16669665],0.16959408
523,[0.16158645],0.41251382
524,[0.18196633],0.19450957
525,[0.17812048],0.19186035
526,[0.17755468],0.16409153
527,[0.18454607],0.15364322
528,[0.179139],0.17746139
529,[0.12789077],0.15250686
530,[0.13063516],0.1346296
531,[0.12365134],0.17395082
532,[0.13610758],0.14498669
533,[0.1047129],0.15465754
534,[0.096687],0.15065655
535,[0.09888443],0.14412302
536,[0.10502582],0.110969365
537,[0.08852831],0.10593848
538,[0.07262217],0.09083255
539,[0.07608146],0.08615951
540,[0.07474346],0.08272998
541,[0.05870663],0.08697137
542,[0.04500512],0.074963495
543,[0.04503741],0.07238312
544,[0.03668156],0.08610608
545,[0.0338657],0.06764582
546,[0.02487832],0.07081708
547,[0.03347637],0.09455578
548,[0.03203757],0.0814677
549,[0.04011522],0.08219081
550,[0.01904217],0.11286703
551,[0.02304802],0.083105594
552,[0.02077377],0.1127764
553,[0.01182698],0.15428483
554,[0.03353765],0.114192426
555,[0.02907955],0.14617142
556,[0.03961623],0.15838912
557,[0.0490123],0.14615801
558,[0.06438159],0.181528
559,[0.06125879],0.19419438
560,[0.04914708],0.22805735
561,[0.06388075],0.2351416
562,[0.06989319],0.26799625
563,[0.06453723],0.20171753
564,[0.10559411],0.20605224
565,[0.08069545],0.20692536
566,[0.07550796],0.17438272
567,[0.08862348],0.27057615
568,[0.10632929],0.21768576
569,[0.13176818],0.1840266
570,[0.1565298],0.20714772
571,[0.15758505],0.18434551
572,[0.15327103],0.17748845
573,[0.18844205],0.2366915
574,[0.21913968],0.20203209
575,[0.2548587],0.16906536
576,[0.21028937],0.13700593
577,[0.21732402],0.16126665
578,[0.17780158],0.11760777
579,[0.16078554],0.1921964
580,[0.16973926],0.17767939
581,[0.16598675],0.16492987
582,[0.17217062],0.17389241
583,[0.22458589],0.22252357
584,[0.17367256],0.26344174
585,[0.20376611],0.16022626
586,[0.16991796],0.13294649
587,[0.14656164],0.19672927
588,[0.14472225],0.12089378
589,[0.14122899],0.15849501
590,[0.11983176],0.17412418
591,[0.1309677],0.15578958
592,[0.14494139],0.1851702
593,[0.17754516],0.19225311
594,[0.17657119],0.19599918
595,[0.14919832],0.18424061
596,[0.16032961],0.20705599
597,[0.17191032],0.22175798
598,[0.2036238],0.30650082
599,[0.20436858],0.24212494
600,[0.20483457],0.2741051
601,[0.22245742],0.26997444
602,[0.20191912],0.21946582
603,[0.182487],0.18597743
604,[0.18374717],0.20519325
605,[0.16446842],0.2628141
606,[0.18479079],0.20773736
607,[0.18121713],0.24020118
608,[0.1862907],0.24935922
609,[0.18386298],0.260665
610,[0.19649294],0.20644933
611,[0.19367711],0.21188602
612,[0.19733888],0.22848517
613,[0.1944037],0.27538264
614,[0.21340552],0.2928865
615,[0.2128155],0.25277594
616,[0.20056234],0.29898775
617,[0.22462659],0.2818175
618,[0.19580469],0.24132204
619,[0.1903268],0.2373049
620,[0.18632926],0.2881687
621,[0.2098049],0.2604082
622,[0.21247971],0.2934811
623,[0.21371065],0.2873004
624,[0.20747066],0.31620649
625,[0.20008451],0.36534372
626,[0.2122385],0.30201694
627,[0.21862774],0.42373946
628,[0.24360873],0.32947004
629,[0.23541905],0.30775478
630,[0.22858453],0.3819345
631,[0.23721598],0.3100964
632,[0.2457643],0.34073767
633,[0.25804314],0.44662306
634,[0.27432215],0.42374638
635,[0.27887818],0.3433823
636,[0.27855524],0.4014624
637,[0.27638632],0.40454593
638,[0.2617528],0.32948622
639,[0.26278707],0.37680247
640,[0.27357557],0.40597847
641,[0.27851683],0.32342756
642,[0.26308662],0.4464909
643,[0.27344143],0.39318386
644,[0.28149363],0.43631908
645,[0.31065798],0.4219508
646,[0.30253413],0.461553
647,[0.30550346],0.41383788
648,[0.31157032],0.46660998
649,[0.30705556],0.47995642
650,[0.32501847],0.3689991
651,[0.3012734],0.38438144
652,[0.29850453],0.4413683
653,[0.30115148],0.30788848
654,[0.2948646],0.29678792
655,[0.2775899],0.2542751
656,[0.25238392],0.26902956
657,[0.23198245],0.24490169
658,[0.21625608],0.24137485
659,[0.19580668],0.18628591
660,[0.16822326],0.22253701
661,[0.1606873],0.20697829
662,[0.14462082],0.22888422
663,[0.15192679],0.19290683
664,[0.15095069],0.23963666
665,[0.16009502],0.20245427
666,[0.172388],0.16026363
667,[0.15888424],0.18818954
668,[0.15584737],0.15854022
669,[0.1425324],0.18913662
670,[0.16449416],0.13634306
671,[0.1307471],0.1749194
672,[0.12106839],0.103062496
673,[0.12596613],0.11571333
674,[0.12623969],0.086352885
675,[0.11622448],0.07795127
676,[0.1052595],0.09313139
677,[0.07730294],0.092338935
678,[0.0698408],0.08804025
679,[0.06982671],0.062993005
680,[0.05490847],0.08303249
681,[0.06976722],0.09695305
682,[0.04551662],0.074362785
683,[0.03394014],0.08831456
684,[0.04501465],0.05759746
685,[0.03568935],0.061386064
686,[0.03161964],0.0760023
687,[0.02749643],0.051662758
688,[0.03988967],0.044005767
689,[0.02731588],0.06849694
690,[0.02943866],0.059437826
691,[0.02016659],0.038169995
692,[0.02519496],0.0869859
693,[0.02145701],0.057722747
694,[0.02140453],0.058888465
695,[0.02459679],0.07850686
696,[0.04987258],0.09553242
697,[0.03428256],0.118795216
698,[0.0457528],0.11258918
699,[0.05345957],0.15373757
700,[0.03415533],0.13678893
701,[0.03982582],0.16716605
702,[0.0587075],0.17246291
703,[0.04520357],0.15588292
704,[0.05095991],0.15585035
705,[0.06287648],0.20324102
706,[0.10526033],0.21948633
707,[0.09045573],0.20199391
708,[0.11841026],0.22123635
709,[0.1356304],0.22723532
710,[0.15423697],0.24998802
711,[0.15316197],0.19513124
712,[0.17927006],0.13511473
713,[0.19401605],0.21294585
714,[0.22046818],0.14803368
715,[0.25301096],0.16671428
716,[0.27843997],0.18875173
717,[0.26043794],0.1953463
718,[0.28524232],0.18179387
719,[0.27450368],0.20579642
720,[0.30237415],0.16551363
721,[0.2685005],0.17698234
722,[0.2974667],0.15813494
723,[0.25226337],0.18739188
724,[0.24709965],0.1546962
725,[0.26622885],0.17896873
726,[0.23087168],0.15574846
727,[0.22293583],0.15302527
728,[0.23671664],0.16310802
729,[0.22553425],0.17104068
730,[0.20432921],0.21060684
731,[0.24071999],0.14264905
732,[0.21643628],0.13183165
733,[0.2166931],0.1314646
734,[0.21261747],0.18261752
735,[0.22651936],0.20516416
736,[0.22150512],0.14674503
737,[0.2163122],0.22978339
738,[0.22767329],0.20156687
739,[0.2086324],0.22295141
740,[0.23110144],0.21530458
741,[0.22688593],0.24395376
742,[0.23906311],0.16127849
743,[0.20663156],0.20530301
744,[0.22475272],0.18553296
745,[0.22945154],0.25619507
746,[0.22155477],0.2303209
747,[0.20799421],0.2638881
748,[0.23379809],0.2084417
749,[0.22286661],0.2765532
750,[0.22505985],0.21793556
751,[0.23231843],0.20971629
752,[0.22379777],0.23941144
753,[0.23475927],0.22095045
754,[0.22983974],0.26540044
755,[0.23147137],0.3383156
756,[0.23866595],0.2852425
757,[0.24005069],0.25081354
758,[0.23768039],0.2784837
759,[0.25787038],0.27099884
760,[0.2728034],0.31484452
761,[0.2567604],0.26852298
762,[0.26887372],0.31981114
763,[0.29252788],0.29059994
764,[0.27145514],0.30390579
765,[0.2820929],0.28983495
766,[0.28817445],0.2836259
767,[0.29682028],0.29433683
768,[0.2908078],0.32485172
769,[0.2875142],0.3043634
770,[0.27800924],0.34931168
771,[0.29369745],0.35006782
772,[0.2926474],0.3016397
773,[0.29931378],0.35337833
774,[0.30503237],0.32298476
775,[0.29911792],0.32545862
776,[0.30041626],0.39353386
777,[0.31454295],0.4234539
778,[0.32307264],0.39323536
779,[0.33648777],0.38459763
780,[0.34013838],0.4208515
781,[0.34085795],0.31991306
782,[0.33730766],0.37851593
783,[0.33055103],0.36992666
784,[0.34266204],0.36907348
785,[0.33897024],0.4264616
786,[0.35600922],0.4268016
787,[0.35123286],0.38898382
788,[0.35714126],0.42838678
789,[0.3606068],0.42609003
790,[0.37453368],0.36333874
791,[0.34851557],0.38766238
792,[0.34402344],0.33657244
793,[0.34577474],0.36797985
794,[0.34920025],0.3268489
795,[0.3448575],0.34858966
796,[0.3363746],0.33881453
797,[0.34450802],0.30031836
798,[0.3324185],0.3201369
799,[0.32281017],0.23045787
800,[0.31497708],0.2575657
801,[0.29561797],0.23949224
802,[0.2617111],0.21574295
803,[0.2443455],0.24796346
804,[0.24324976],0.22521532
805,[0.2302299],0.20991802
806,[0.2185988],0.19477117
807,[0.20739739],0.15688384
808,[0.19908802],0.17471454
809,[0.2048536],0.18694666
810,[0.18858579],0.21418947
811,[0.18379419],0.113966584
812,[0.17601341],0.1546016
813,[0.18878447],0.1502336
814,[0.17893778],0.10873857
815,[0.17178725],0.14563933
816,[0.14568463],0.12581822
817,[0.13873063],0.112093896
818,[0.14081337],0.13447475
819,[0.12908302],0.0846685
820,[0.12822533],0.07428697
821,[0.14631277],0.08410485
822,[0.13185634],0.06601064
823,[0.08660834],0.057894886
824,[0.08552794],0.06513539
825,[0.06610813],0.04160312
826,[0.0636311],0.04867284
827,[0.04898077],0.091499716
828,[0.03616588],0.07844098
829,[0.04853208],0.058947876
830,[0.03832373],0.06426549
831,[0.04504613],0.062062085
832,[0.03911832],0.04802616
833,[0.03026032],0.07751192
834,[0.02949283],0.06491515
835,[0.0325763],0.059082374
836,[0.02732817],0.08596139
837,[0.0234004],0.07428722
838,[0.01960171],0.06260286
839,[0.03966142],0.07456687
840,[0.03787671],0.08857109
841,[0.02277715],0.06729306
842,[0.03888334],0.09233035
843,[0.04960086],0.15363303
844,[0.0500589],0.08965962
845,[0.03124876],0.12145072
846,[0.04046246],0.20243675
847,[0.03260898],0.18205336
848,[0.0580338],0.18774337
849,[0.04762663],0.24702656
850,[0.05588814],0.19214669
851,[0.06856407],0.25301725
852,[0.09636214],0.23468956
853,[0.11354923],0.25604936
854,[0.12933639],0.24232641
855,[0.13608782],0.2652886
856,[0.16318575],0.22742596
857,[0.20721558],0.22310117
858,[0.24534312],0.18758577
859,[0.24422947],0.16964912
860,[0.2243857],0.16145459
861,[0.27205846],0.162435
862,[0.31292662],0.14411056
863,[0.2777908],0.19106537
864,[0.25130948],0.255814
865,[0.28806645],0.14972013
866,[0.2892747],0.202441
867,[0.2727669],0.15172964
868,[0.24974456],0.22055113
869,[0.22067219],0.23003829
870,[0.21229006],0.24934307
871,[0.22276561],0.19214928
872,[0.21985987],0.19939539
873,[0.21653788],0.17901498
874,[0.23687573],0.15717793
875,[0.21790716],0.27066797
876,[0.23645188],0.25997096
877,[0.22912101],0.17631489
878,[0.20640796],0.22077996
879,[0.21378729],0.20667517
880,[0.21867023],0.231816
881,[0.2088412],0.19508576
882,[0.20029517],0.21791533
883,[0.21682587],0.29653132
884,[0.2321374],0.30926305
885,[0.23985653],0.3361203
886,[0.2369998],0.30058312
887,[0.23967528],0.31648937
888,[0.23647708],0.22115132
889,[0.23265173],0.240035
890,[0.21379095],0.28359523
891,[0.23189847],0.22693625
892,[0.24608518],0.22123334
893,[0.23436365],0.20933867
894,[0.21552072],0.16915843
895,[0.2141652],0.1908992
896,[0.19714014],0.23188138
897,[0.2179236],0.26253283
898,[0.22161411],0.24135536
899,[0.22129036],0.27413115
900,[0.23425545],0.23633417
901,[0.22397074],0.25480857
902,[0.21789901],0.35124612
903,[0.24867997],0.30068642
904,[0.24359387],0.31802285
905,[0.24627222],0.32514986
906,[0.25302768],0.3449589
907,[0.2798229],0.35064098
908,[0.29084796],0.27130607
909,[0.27607128],0.33347863
910,[0.2933863],0.34016195
911,[0.29522362],0.31447983
912,[0.27436692],0.30061942
913,[0.28728795],0.3081541
914,[0.286956],0.33104134
915,[0.29885834],0.37247875
916,[0.28963545],0.3117129
917,[0.2940853],0.30624577
918,[0.30252662],0.2973281
919,[0.2857967],0.3258187
920,[0.29913345],0.34661323
921,[0.28858837],0.33078876
922,[0.3011465],0.34769824
923,[0.29711908],0.38892487
924,[0.31794253],0.39563945
925,[0.31970477],0.40066865
926,[0.33905992],0.3730311
927,[0.32966614],0.3639036
928,[0.326587],0.36005953
929,[0.33685568],0.3271947
930,[0.32701334],0.3957894
931,[0.3325069],0.69798183
932,[0.38646403],0.28680375
933,[0.36592102],0.32072726
