,y_pred,y_true
245,[0.06102335],0.05963424
246,[0.05822659],0.08400965
247,[0.07010261],0.05289407
248,[0.04941737],0.08054522
249,[0.04258134],0.064498425
250,[0.07151547],0.019327447
251,[0.06418028],0.08459167
252,[0.0597117],0.08139923
253,[0.04907158],0.030107155
254,[0.09396505],0.039818957
255,[0.03606989],0.048137352
256,[0.04440647],0.026812553
257,[0.0719102],0.052351058
258,[0.03575146],0.079165325
259,[0.03358267],0.058948457
260,[0.04393544],0.063789174
261,[0.03589578],0.06294799
262,[0.02769648],0.036500588
263,[0.04622978],0.069626346
264,[0.03669073],0.091611475
265,[0.03302431],0.03904289
266,[0.02176456],0.07763736
267,[0.04178937],0.05860898
268,[0.02779693],0.047439918
269,[0.02053248],0.11842108
270,[0.02582247],0.15274167
271,[0.06115023],0.11857505
272,[0.03264639],0.1555576
273,[0.02920474],0.16260484
274,[0.04295668],0.11902888
275,[0.04526524],0.13568383
276,[0.09117606],0.14834023
277,[0.08615343],0.16862941
278,[0.08042429],0.17317435
279,[0.09675948],0.17656475
280,[0.08377982],0.0953109
281,[0.08017986],0.12047851
282,[0.12536953],0.11598019
283,[0.10888505],0.077364966
284,[0.12012625],0.101134256
285,[0.10014348],0.10053204
286,[0.09901582],0.07524373
287,[0.09254462],0.104461536
288,[0.12445117],0.09128
289,[0.10726482],0.090254724
290,[0.08203419],0.10655862
291,[0.08035202],0.12617166
292,[0.10924251],0.100489706
293,[0.12017628],0.13022606
294,[0.10372043],0.12890998
295,[0.10519464],0.08070119
296,[0.12963615],0.11820859
297,[0.11173611],0.13535167
298,[0.09261551],0.10487364
299,[0.11539255],0.09490602
300,[0.12295295],0.103489414
301,[0.09017272],0.10028182
302,[0.15780115],0.10518764
303,[0.10568009],0.0974506
304,[0.10131512],0.12809987
305,[0.09474339],0.13052088
306,[0.11270396],0.09162898
307,[0.11522475],0.09501578
308,[0.12963629],0.10867658
309,[0.10380051],0.12333915
310,[0.09481297],0.1453368
311,[0.11020998],0.13071622
312,[0.11021426],0.18338159
313,[0.12134212],0.15805697
314,[0.18367893],0.16114068
315,[0.17373411],0.16679347
316,[0.17239282],0.13790187
317,[0.17773557],0.15742892
318,[0.20060666],0.122060046
319,[0.21274965],0.13956308
320,[0.21695517],0.1440888
321,[0.21399209],0.17699543
322,[0.20828435],0.16031072
323,[0.21089765],0.15476751
324,[0.20867628],0.13025182
325,[0.21865727],0.163288
326,[0.20721386],0.17072111
327,[0.22620654],0.14613369
328,[0.24206641],0.19577077
329,[0.22671889],0.21744901
330,[0.21809654],0.22795871
331,[0.21831003],0.15295482
332,[0.1824534],0.18680143
333,[0.20022173],0.18721354
334,[0.21915783],0.17905352
335,[0.15823264],0.22039029
336,[0.16334316],0.16056424
337,[0.14933535],0.2045986
338,[0.14586738],0.17330647
339,[0.13223228],0.20859355
340,[0.13470562],0.21937326
341,[0.11729689],0.21991137
342,[0.11474279],0.24192685
343,[0.12139505],0.22712815
344,[0.13359888],0.27799588
345,[0.12762919],0.26630324
346,[0.11337315],0.24381244
347,[0.11098231],0.2816837
348,[0.10829931],0.27803287
349,[0.09894262],0.29379246
350,[0.10375472],0.32938716
351,[0.10727893],0.27204263
352,[0.10437994],0.32774702
353,[0.10689498],0.34644255
354,[0.11126049],0.2689989
355,[0.11062665],0.27179208
356,[0.11215777],0.2780454
357,[0.1128592],0.24914792
358,[0.11129586],0.2321578
359,[0.10792768],0.28628772
360,[0.11273675],0.22848585
361,[0.1122115],0.24523425
362,[0.11459013],0.41134003
363,[0.12067977],0.28648275
364,[0.12294991],0.41279998
365,[0.13086145],0.20686129
366,[0.12376942],0.21312124
367,[0.11564609],0.19446963
368,[0.10771383],0.17441541
369,[0.10557522],0.19739738
370,[0.10447858],0.17497295
371,[0.09868826],0.21615997
372,[0.09796526],0.16028461
373,[0.10391171],0.14907521
374,[0.09997392],0.12368019
375,[0.08083833],0.13208689
376,[0.09124453],0.11951442
377,[0.09840815],0.12523034
378,[0.08981717],0.11430094
379,[0.09091531],0.10308494
380,[0.08885466],0.1051424
381,[0.08190962],0.11424045
382,[0.06763814],0.095622584
383,[0.05898482],0.10887818
384,[0.05273194],0.1406138
385,[0.06050349],0.11553839
386,[0.07866552],0.093639165
387,[0.08246487],0.09526797
