,y_pred,y_true
233,[0.06077856],0.13320905
234,[0.06785037],0.119280584
235,[0.07220798],0.1175557
236,[0.08686386],0.11571487
237,[0.09631214],0.09814789
238,[0.1001604],0.10995085
239,[0.10861112],0.08510678
240,[0.11173733],0.2349985
241,[0.13404706],0.03530938
242,[0.11677781],0.112658985
243,[0.10749169],0.048532568
244,[0.1076313],0.049820475
245,[0.11846101],0.06201733
246,[0.1220456],0.08649058
247,[0.11462641],0.054048337
248,[0.11168984],0.08347779
249,[0.09175211],0.066026725
250,[0.06902411],0.021963589
251,[0.05564463],0.08587151
252,[0.05193203],0.08355061
253,[0.05838303],0.031998567
254,[0.03941929],0.04162631
255,[0.06279194],0.0506647
256,[0.08558057],0.028542109
257,[0.05888473],0.054230414
258,[0.05448931],0.08189855
259,[0.07005712],0.060663275
260,[0.07263576],0.06595389
261,[0.07296699],0.06561946
262,[0.05905866],0.037805684
263,[0.04014684],0.07120808
264,[0.05815987],0.09750212
265,[0.04414192],0.041328304
266,[0.05984472],0.07929299
267,[0.06657673],0.060474522
268,[0.07537241],0.049413227
269,[0.05823293],0.12158146
270,[0.0749033],0.15780789
271,[0.078544],0.11864818
272,[0.08843445],0.1588409
273,[0.10586325],0.166118
274,[0.12913655],0.11979041
275,[0.10821514],0.13709581
276,[0.13075373],0.15036207
277,[0.1337231],0.17023662
278,[0.12907666],0.17447117
279,[0.1359648],0.17865595
280,[0.1442029],0.096088566
281,[0.14583054],0.12162454
282,[0.1332102],0.116552435
283,[0.15134189],0.077604525
284,[0.14917774],0.10405757
285,[0.12811668],0.103613906
286,[0.12908414],0.07671719
287,[0.11769912],0.10666979
288,[0.15053898],0.09453908
289,[0.10848244],0.09299626
290,[0.11355318],0.109566666
291,[0.10973747],0.12952071
292,[0.15913345],0.103024565
293,[0.16491939],0.13315925
294,[0.13736139],0.13242427
295,[0.14847858],0.08237863
296,[0.13514303],0.11979041
297,[0.15641445],0.13823137
298,[0.1884762],0.107143186
299,[0.16909921],0.09758831
300,[0.18118377],0.10362058
301,[0.15653764],0.101452015
302,[0.14249073],0.10677905
303,[0.13753352],0.09784988
304,[0.14206834],0.13040805
305,[0.15976533],0.13264945
306,[0.14452335],0.09343993
307,[0.14922307],0.09832329
308,[0.15554693],0.11279797
309,[0.15342116],0.12672639
310,[0.16963626],0.15111345
311,[0.16730554],0.1327587
312,[0.18883967],0.18720761
313,[0.18223295],0.16185367
314,[0.19853942],0.16435668
315,[0.23926856],0.17012736
316,[0.24798863],0.13962853
317,[0.24917574],0.15921172
318,[0.25807816],0.123720266
319,[0.25339264],0.14168784
320,[0.28479296],0.14642555
321,[0.27159262],0.17935452
322,[0.29003763],0.1629231
323,[0.2872918],0.15179566
324,[0.3051131],0.13198727
325,[0.29311508],0.1657174
326,[0.2813495],0.17027304
327,[0.33347034],0.1483756
328,[0.30948663],0.1955541
329,[0.32685348],0.22124243
330,[0.34906903],0.23306844
331,[0.36120757],0.15550035
332,[0.34714353],0.18887302
333,[0.355806],0.18934643
334,[0.3340747],0.18268839
335,[0.3131006],0.22385463
336,[0.32736456],0.162741
337,[0.27914816],0.20705906
338,[0.28371963],0.17365667
339,[0.25962234],0.21179676
340,[0.25049958],0.22183174
341,[0.2553809],0.22315606
342,[0.23844099],0.24512634
343,[0.22735126],0.2317144
344,[0.21339037],0.2829751
345,[0.1940815],0.27051663
346,[0.1647972],0.24714923
347,[0.14826453],0.28503442
348,[0.1374297],0.28070396
349,[0.12400685],0.2982643
350,[0.11047617],0.3322627
351,[0.09885307],0.27657866
352,[0.08258291],0.33283195
353,[0.0732857],0.3535143
354,[0.0695075],0.2711855
355,[0.06073752],0.2727714
356,[0.05550976],0.278797
357,[0.05204499],0.25225776
358,[0.05064999],0.23333672
359,[0.05045151],0.28717324
360,[0.04981518],0.23039675
361,[0.04622177],0.24495092
362,[0.04606616],0.4135488
363,[0.04818185],0.28563708
364,[0.04704889],0.41271797
365,[0.04828778],0.20692009
366,[0.0443696],0.21499833
367,[0.0407743],0.19574285
368,[0.03955864],0.17546108
369,[0.03686067],0.199345
370,[0.03744443],0.17520615
371,[0.03892983],0.21515733
372,[0.04059747],0.1590794
373,[0.04201653],0.14926293
374,[0.04507412],0.12438243
375,[0.05217157],0.13390094
376,[0.0530669],0.11917133
377,[0.06727185],0.12651458
378,[0.07613984],0.114615716
379,[0.0745941],0.1027466
380,[0.09017748],0.10615998
381,[0.10024791],0.11479781
382,[0.1081264],0.09561517
383,[0.11952684],0.10994417
384,[0.11029001],0.14041328
385,[0.1386283],0.11630421
386,[0.14838448],0.0944001
387,[0.14735432],0.09557875
388,[0.12501001],0.07753169
389,[0.12917121],0.04898291
390,[0.09072784],0.103402086
391,[0.107544],0.15067282
392,[0.10168955],0.13797587
393,[0.14828607],0.14363426
394,[0.16535667],0.06730128
395,[0.16380273],0.038497575
396,[0.1655894],0.04276187
397,[0.13705087],0.047645234
398,[0.10278582],0.057527877
399,[0.09665551],0.03357113
400,[0.07630593],0.07289656
401,[0.09711563],0.06855943
402,[0.08126985],0.05444891
403,[0.1012093],0.03354139
404,[0.05756637],0.036845528
405,[0.0450295],0.043569706
406,[0.06525542],0.0412919
407,[0.0649248],0.051691033
408,[0.04491277],0.03159132
409,[0.06696714],0.038315497
410,[0.07056324],0.09747905
411,[0.04235915],0.079286315
412,[0.0632864],0.08362345
413,[0.0839216],0.10082627
414,[0.09356599],0.11618162
415,[0.07806318],0.13713223
416,[0.08206748],0.17126292
417,[0.12809986],0.16898513
418,[0.13046299],0.16406533
419,[0.11675163],0.16347602
420,[0.1331573],0.12059156
421,[0.12917292],0.13506621
422,[0.13017806],0.13705939
423,[0.14686997],0.16285694
424,[0.1482216],0.11802242
425,[0.13923942],0.10795101
426,[0.17453244],0.120336644
427,[0.16540748],0.11703252
428,[0.16539791],0.13492724
429,[0.18621847],0.17982793
430,[0.18098006],0.13801289
431,[0.20102185],0.14672354
432,[0.2338531],0.15007076
433,[0.20173517],0.26092836
434,[0.21538411],0.1527127
435,[0.22084062],0.12676951
436,[0.23300011],0.10611688
437,[0.23243211],0.09678047
438,[0.21064368],0.13489082
439,[0.22923467],0.09722414
440,[0.19818982],0.12305812
441,[0.19919264],0.14676663
442,[0.20998167],0.12398187
443,[0.21891922],0.09704206
444,[0.19221073],0.117294125
445,[0.1940487],0.11927391
446,[0.19501111],0.167012
447,[0.19716544],0.16435668
448,[0.194685],0.23089322
449,[0.22294064],0.20767814
450,[0.27564937],0.13603306
451,[0.29029962],0.16719407
452,[0.2753481],0.17674229
453,[0.2777288],0.23776305
454,[0.29877502],0.1626682
455,[0.3229791],0.20006663
456,[0.31535003],0.16230401
457,[0.29466662],0.14455497
458,[0.32465774],0.1636945
459,[0.27923697],0.1582649
460,[0.27999836],0.1459224
461,[0.30831766],0.18527088
462,[0.30595863],0.16344628
463,[0.32391584],0.13908231
464,[0.30069712],0.1933127
465,[0.30499536],0.17935452
466,[0.31636876],0.16076124
467,[0.3257012],0.15778485
468,[0.30045283],0.17520615
469,[0.29869026],0.14871001
470,[0.2970678],0.14176068
471,[0.2612069],0.16439974
472,[0.28041083],0.19192222
473,[0.28797755],0.22466916
474,[0.29425326],0.26957652
475,[0.26957068],0.18647927
476,[0.27960888],0.22480813
477,[0.2664576],0.23211497
478,[0.2573686],0.21443874
479,[0.2170037],0.20745298
480,[0.19582348],0.18118864
481,[0.18789181],0.17340174
482,[0.16446224],0.20820129
483,[0.14597392],0.22116959
484,[0.13590635],0.2184912
485,[0.13782416],0.21866661
486,[0.14380401],0.21775621
487,[0.13133778],0.25159562
488,[0.12020737],0.2324858
489,[0.12130102],0.3345769
490,[0.11524536],0.22308323
491,[0.09917052],0.2513407
492,[0.08837193],0.2562307
493,[0.08248474],0.24938396
494,[0.08061875],0.24840072
495,[0.07257],0.30671334
496,[0.0665344],0.2736818
497,[0.0624847],0.26331905
498,[0.05989362],0.3053593
499,[0.05610554],0.28242886
500,[0.05511376],0.27188405
501,[0.05068606],0.40274915
502,[0.04982983],0.28213754
503,[0.04716248],0.23565093
504,[0.04441928],0.230367
505,[0.04199739],0.23025107
506,[0.04196671],0.20291737
507,[0.0404477],0.38336074
508,[0.04493156],0.28538522
509,[0.04458945],0.4134523
510,[0.04451292],0.28333256
511,[0.04306315],0.1828905
512,[0.03781627],0.21769005
513,[0.03784765],0.18773744
514,[0.03513737],0.15705651
515,[0.03797834],0.17845082
516,[0.0381739],0.1472103
517,[0.04014932],0.1255678
518,[0.03856755],0.14614755
519,[0.03822292],0.16385353
520,[0.04605787],0.14540589
521,[0.05373509],0.17976847
522,[0.06508608],0.12872624
523,[0.07540569],0.22363916
524,[0.08274621],0.109719
525,[0.08692881],0.12052541
526,[0.09542007],0.08006441
527,[0.08560066],0.11001701
528,[0.10208824],0.10799412
529,[0.09835386],0.10200492
530,[0.11500506],0.09939938
531,[0.10703415],0.12122398
532,[0.1344477],0.1011607
533,[0.14046462],0.10619638
534,[0.1531152],0.09454576
535,[0.19687817],0.08715942
536,[0.15780333],0.07609812
537,[0.12768352],0.0554455
538,[0.12298384],0.053866275
539,[0.12037041],0.048386894
540,[0.08908169],0.03545504
541,[0.06729929],0.044420607
542,[0.0783941],0.033395715
543,[0.06499656],0.028141536
544,[0.10832257],0.03839501
545,[0.1046083],0.03269715
546,[0.09341235],0.019066714
547,[0.07592276],0.03522987
548,[0.04338951],0.046036266
549,[0.05738695],0.033432133
550,[0.03700163],0.050773956
551,[0.03835074],0.041000552
552,[0.04937633],0.0680132
553,[0.05489234],0.0812728
554,[0.07921265],0.08043524
555,[0.0558016],0.08288845
556,[0.06764463],0.10788488
557,[0.07368379],0.104391985
558,[0.06965701],0.11953551
559,[0.08654627],0.12456452
560,[0.09883566],0.1410985
561,[0.13913518],0.1548813
562,[0.11947782],0.17913604
563,[0.15203948],0.12735882
564,[0.15294571],0.13893661
565,[0.15356591],0.122985296
566,[0.14548439],0.09983637
567,[0.13708827],0.14208841
568,[0.15404643],0.1330136
569,[0.15615377],0.126551
570,[0.14811002],0.14782935
571,[0.17687972],0.13805595
572,[0.17824167],0.12519029
573,[0.17154774],0.16560817
574,[0.1799164],0.126988
575,[0.19746253],0.103249736
576,[0.18988639],0.11248357
577,[0.1999943],0.1258227
578,[0.17696978],0.09047022
579,[0.17027819],0.13687733
580,[0.17059572],0.1209624
581,[0.18928333],0.107768945
582,[0.18782513],0.11383095
583,[0.15915708],0.20167258
584,[0.24044399],0.21934211
585,[0.24521779],0.11894616
586,[0.23950864],0.09343993
587,[0.25024775],0.13672498
588,[0.25427145],0.07484662
589,[0.2178977],0.12136964
590,[0.18602839],0.108722426
591,[0.17833126],0.102332674
592,[0.22135708],0.1270608
593,[0.24688616],0.13091788
594,[0.21655987],0.13892993
595,[0.21821193],0.1310702
596,[0.22043097],0.13724148
597,[0.25493962],0.14502838
598,[0.24387768],0.17207742
599,[0.25141117],0.17012736
600,[0.24775395],0.20040771
601,[0.28991753],0.1809999
602,[0.33749536],0.14660761
603,[0.31063634],0.12912014
604,[0.29810572],0.15778485
605,[0.3019063],0.19077998
606,[0.30868044],0.15789407
607,[0.26889357],0.18475437
608,[0.28113818],0.18056294
609,[0.3022466],0.17861286
610,[0.28848466],0.1612049
611,[0.33151293],0.14977276
612,[0.3112651],0.16803831
613,[0.31625947],0.2205505
614,[0.33056206],0.19516021
615,[0.31588742],0.20052364
616,[0.32138333],0.22050741
617,[0.29866496],0.2069498
618,[0.29838312],0.17994386
619,[0.28970283],0.16994527
620,[0.2801054],0.2209875
621,[0.2736146],0.20085138
622,[0.25822335],0.220173
623,[0.25569528],0.21301183
624,[0.2292277],0.22910884
625,[0.19143233],0.27654892
626,[0.17504434],0.22712237
627,[0.1610318],0.3149075
628,[0.14633033],0.24012706
629,[0.126244],0.23682293
630,[0.11122101],0.2744896
631,[0.10208246],0.23678651
632,[0.08769485],0.2589091
633,[0.08246075],0.31949288
634,[0.07905249],0.32530662
635,[0.07194499],0.25412834
636,[0.06612299],0.26503062
637,[0.06039675],0.24926135
638,[0.05622112],0.238475
639,[0.05281869],0.2732017
640,[0.0497089],0.3415627
641,[0.05000732],0.24314654
642,[0.04561842],0.3345405
643,[0.04521159],0.2605976
644,[0.04513707],0.30674976
645,[0.04391035],0.29889002
646,[0.04404074],0.33505028
647,[0.04224358],0.34280747
648,[0.04119056],0.36640006
649,[0.04120816],0.40348408
650,[0.04033561],0.30180025
651,[0.03616403],0.32374075
652,[0.03882262],0.3814046
653,[0.0375558],0.27435732
654,[0.03668913],0.2963045
655,[0.03416422],0.2211101
656,[0.03308592],0.2323899
657,[0.0327835],0.21085662
658,[0.03273229],0.18686345
659,[0.03063012],0.16407868
660,[0.03025608],0.18016902
661,[0.03090222],0.16878
662,[0.03207172],0.18575764
663,[0.03237037],0.17017713
664,[0.03381941],0.17888781
665,[0.03628717],0.1534544
666,[0.03902957],0.15191826
667,[0.04179402],0.14265469
668,[0.04353592],0.13236478
669,[0.05147914],0.14691895
670,[0.0596261],0.10660363
671,[0.06196569],0.14221102
672,[0.07031669],0.10763664
673,[0.08647662],0.09984305
674,[0.0900746],0.0819119
675,[0.09738366],0.07669412
676,[0.11097367],0.08058759
677,[0.11988869],0.06695046
678,[0.11837748],0.07841901
679,[0.11195109],0.05534292
680,[0.10138302],0.06651347
681,[0.10182609],0.10083962
682,[0.07907227],0.061259292
683,[0.07736488],0.06445416
684,[0.10391002],0.047992997
685,[0.10484303],0.04714877
686,[0.07316041],0.04824791
687,[0.09469938],0.03862018
688,[0.10711686],0.037521042
689,[0.0836051],0.03582587
690,[0.07997696],0.043102972
691,[0.07235528],0.03123384
692,[0.07538769],0.050744228
693,[0.06222056],0.043874376
694,[0.0799653],0.046632268
695,[0.10086834],0.059163548
696,[0.07855055],0.094443195
697,[0.08691696],0.09204946
698,[0.09660593],0.098591544
699,[0.0961457],0.11912825
700,[0.11215523],0.106014304
701,[0.12699184],0.13654959
702,[0.1393801],0.12291246
703,[0.12879433],0.10494491
704,[0.16160099],0.12615043
705,[0.17018014],0.14528996
706,[0.16228247],0.15683135
707,[0.14181724],0.1477201
708,[0.16281112],0.15127915
709,[0.14489038],0.15061697
710,[0.15080623],0.15884757
711,[0.16744441],0.134381
712,[0.17028822],0.10590506
713,[0.15035126],0.13904586
714,[0.14435315],0.09814789
715,[0.1378647],0.13323876
716,[0.13953248],0.13209653
717,[0.16956763],0.14539921
718,[0.16849339],0.14202225
719,[0.1971722],0.16767415
720,[0.199965],0.13526165
721,[0.19096623],0.14426365
722,[0.21187328],0.12864673
723,[0.19825496],0.14951783
724,[0.20746237],0.12776607
725,[0.25566703],0.12757733
726,[0.24104828],0.12111474
727,[0.2168779],0.11170549
728,[0.21445605],0.12743166
729,[0.23116122],0.124491684
730,[0.23598267],0.13760561
731,[0.2420635],0.10964618
732,[0.24996197],0.1021506
733,[0.2298606],0.099028535
734,[0.21850099],0.12452812
735,[0.23340836],0.14513764
736,[0.2146632],0.115933366
737,[0.23047024],0.1591753
738,[0.26606593],0.1451807
739,[0.25251898],0.15050775
740,[0.2548118],0.1438564
741,[0.26342842],0.16086382
742,[0.26181293],0.11229483
743,[0.27534884],0.1408436
744,[0.26006943],0.1396352
745,[0.29662797],0.15880448
746,[0.29469988],0.16917387
747,[0.2924141],0.18294996
748,[0.3276027],0.1484187
749,[0.29191646],0.19938141
750,[0.32696754],0.17848054
751,[0.3118532],0.1666114
752,[0.3446182],0.19096872
753,[0.33703429],0.16087049
754,[0.28651756],0.1999343
755,[0.28736502],0.27063257
756,[0.32840365],0.24723542
757,[0.32089716],0.19358099
758,[0.29576722],0.21305493
759,[0.2863677],0.21085662
760,[0.24887486],0.21220401
761,[0.22794408],0.20916146
762,[0.20326066],0.24289161
763,[0.20251131],0.19721285
764,[0.18763551],0.21727613
765,[0.18004204],0.2041986
766,[0.17735112],0.20879063
767,[0.15105452],0.21727613
768,[0.14136513],0.21569023
769,[0.1454369],0.20315892
770,[0.13787359],0.24512634
771,[0.13593489],0.2536185
772,[0.12381791],0.22955248
773,[0.11770052],0.2566677
774,[0.11118317],0.24568594
775,[0.09995449],0.25193003
776,[0.09341875],0.2977478
777,[0.08360742],0.30659744
778,[0.07827254],0.29646653
779,[0.07113615],0.2844815
780,[0.06571373],0.3204233
781,[0.06099682],0.24792731
782,[0.05579006],0.28040597
783,[0.0512727],0.26346472
784,[0.0495439],0.24733797
785,[0.0479041],0.31781775
786,[0.04776613],0.30374363
787,[0.04649814],0.29305318
788,[0.0442481],0.31311646
789,[0.04475294],0.3207213
790,[0.04378611],0.2784626
791,[0.04164106],0.27184096
792,[0.04139677],0.24770883
793,[0.03886799],0.29067278
794,[0.03940598],0.25708163
795,[0.03908299],0.28555757
796,[0.03988037],0.25906146
797,[0.04068133],0.22966841
798,[0.03931529],0.22592065
799,[0.03959793],0.19075692
800,[0.03833668],0.19946092
801,[0.03815369],0.18270841
802,[0.03873274],0.16867074
803,[0.0389864],0.19626603
804,[0.03963317],0.18200985
805,[0.0440015],0.14235666
806,[0.0440669],0.1416581
807,[0.04589847],0.1226278
808,[0.04820244],0.12564063
809,[0.06049134],0.13563249
810,[0.06753103],0.17046845
811,[0.0700175],0.0894439
812,[0.08265838],0.13655627
813,[0.09840931],0.12178358
814,[0.09643719],0.087020434
815,[0.11079106],0.112592824
816,[0.11520102],0.117817275
817,[0.14171614],0.09763806
818,[0.13679777],0.12667361
819,[0.15562955],0.08735485
820,[0.17052718],0.066920735
821,[0.1485584],0.066659145
822,[0.12085682],0.057584323
823,[0.1162683],0.04277522
824,[0.14480466],0.039209507
825,[0.08577608],0.03164109
826,[0.12836923],0.039100267
827,[0.09299008],0.07162201
828,[0.05908643],0.07717421
829,[0.09085722],0.060524277
830,[0.06687444],0.039209507
831,[0.07605417],0.049426578
832,[0.09779849],0.03156825
833,[0.08416557],0.04538078
834,[0.06247073],0.04869158
835,[0.07701226],0.04435446
836,[0.0417034],0.060117044
837,[0.06553029],0.04901933
838,[0.08023582],0.043473803
839,[0.08634832],0.053429283
840,[0.05464617],0.060117044
841,[0.06962788],0.0538001
842,[0.0551997],0.064527
843,[0.07734147],0.11556921
844,[0.06096982],0.05861064
845,[0.07245084],0.06724178
846,[0.06106759],0.1451807
847,[0.07881619],0.1396352
848,[0.09858854],0.13981727
849,[0.12245329],0.18644956
850,[0.15964676],0.15323588
851,[0.18108743],0.1654625
852,[0.16847464],0.16947189
853,[0.1587908],0.1740275
854,[0.16406327],0.16377404
855,[0.1753614],0.18254942
856,[0.17410453],0.16429052
857,[0.17340548],0.16506192
858,[0.18540652],0.14724004
859,[0.1814806],0.13074249
860,[0.18334387],0.11964475
861,[0.20447677],0.12710392
862,[0.2117271],0.11516195
863,[0.19463341],0.14724004
864,[0.2090085],0.19166064
865,[0.21336424],0.12703109
866,[0.21347171],0.13572839
867,[0.18974575],0.119091846
868,[0.20402105],0.16105255
869,[0.22159444],0.16281384
870,[0.21331705],0.182215
871,[0.25268036],0.15175924
872,[0.21102011],0.14866692
873,[0.22388454],0.14507145
874,[0.24319433],0.112033226
875,[0.2450276],0.19155139
876,[0.22806945],0.20386419
877,[0.25935295],0.1444093
878,[0.27525172],0.15399396
879,[0.28838712],0.15219623
880,[0.25035843],0.15998316
881,[0.26616064],0.14128724
882,[0.26119548],0.1503554
883,[0.27697173],0.20120889
884,[0.3021956],0.22403005
885,[0.34260267],0.24097127
886,[0.33803192],0.22432807
887,[0.31448892],0.21756747
888,[0.29741645],0.1689918
889,[0.2942514],0.18975365
890,[0.29860947],0.20411912
891,[0.30175942],0.16381043
892,[0.28817654],0.1493291
893,[0.25464553],0.16561484
894,[0.28024688],0.123763375
895,[0.26109615],0.15223932
896,[0.24915504],0.1777753
897,[0.2730468],0.19434571
898,[0.27029508],0.18313873
899,[0.25704455],0.21110487
900,[0.25447917],0.19273672
901,[0.25976723],0.20133147
902,[0.23340783],0.26724893
903,[0.22354582],0.23928949
904,[0.21868168],0.2478478
905,[0.2056947],0.23487285
906,[0.1804659],0.26107767
907,[0.15452786],0.24436161
908,[0.14305748],0.19665992
909,[0.12914798],0.24770215
910,[0.1248424],0.26964265
911,[0.11880642],0.2255067
912,[0.10733827],0.229473
913,[0.09710593],0.23664084
914,[0.08844011],0.22870159
915,[0.08532642],0.30180025
916,[0.07925238],0.2363562
917,[0.0708975],0.22521538
918,[0.0664252],0.2267218
919,[0.06305119],0.24465293
920,[0.05998814],0.23648849
921,[0.05730351],0.24148777
922,[0.05641023],0.26883483
923,[0.05367214],0.32146296
924,[0.0532684],0.31227222
925,[0.0502018],0.34090054
926,[0.04586531],0.30022103
927,[0.04681218],0.28775588
928,[0.04490901],0.2442821
929,[0.04290228],0.22557953
930,[0.04255774],0.308925
931,[0.04342979],0.45259568
932,[0.04248803],0.20213261
933,[0.04145909],0.26038578
