,y_pred,y_true
97,[0.11869223],0.16437003
98,[0.10820057],0.18962136
99,[0.11573361],0.12424346
100,[0.11003266],0.12729266
101,[0.09645793],0.11990633
102,[0.08468972],0.06511632
103,[0.09247009],0.054200687
104,[0.07716163],0.0534657
105,[0.06725635],0.07823693
106,[0.04567901],0.07779326
107,[0.06183596],0.07169483
108,[0.05435185],0.07606838
109,[0.05301455],0.055044927
110,[0.05422397],0.06224919
111,[0.04301986],0.060044207
112,[0.0370697],0.061914764
113,[0.04680033],0.04251363
114,[0.02370846],0.04108008
115,[0.02336975],0.039682917
116,[0.01909193],0.023883916
117,[0.02278886],0.032150917
118,[0.02732788],0.03586229
119,[0.0206714],0.03582587
120,[0.02427486],0.0077505037
121,[0.01723958],0.02498307
122,[0.02798263],0.04585419
123,[0.02420606],0.056994997
124,[0.0213573],0.059855454
125,[0.01806648],0.08962598
126,[0.03506954],0.09248645
127,[0.03017811],0.0461886
128,[0.02877848],0.08951674
129,[0.03584938],0.11211943
130,[0.03712665],0.10789155
131,[0.03723549],0.38068298
132,[0.05081904],0.084815465
133,[0.06310569],0.07481689
134,[0.05130883],0.09392669
135,[0.06599311],0.119760685
136,[0.07564043],0.14224744
137,[0.04604388],0.18043062
138,[0.06672595],0.16385353
139,[0.0728251],0.12082339
140,[0.08263019],0.16293645
141,[0.07591607],0.16583332
142,[0.0702559],0.17821896
143,[0.10624541],0.18829036
144,[0.08990728],0.173074
145,[0.09264663],0.1670484
146,[0.08861884],0.1901609
147,[0.09511675],0.22223899
148,[0.10207479],0.19405437
149,[0.10990649],0.22742036
150,[0.12441384],0.2707485
151,[0.12549838],0.28000537
152,[0.11737706],0.24278238
153,[0.11948089],0.27096698
154,[0.13815288],0.24295777
155,[0.15587658],0.24495092
156,[0.15824258],0.34010908
157,[0.2116842],0.24340811
158,[0.19381867],0.21614057
159,[0.18745676],0.22381824
160,[0.190332],0.25030768
161,[0.1827836],0.25798535
162,[0.16434352],0.251632
163,[0.1428337],0.28614026
164,[0.1381886],0.22424856
165,[0.13099192],0.26203117
166,[0.12950806],0.31578147
167,[0.12569667],0.275698
168,[0.11672706],0.27360228
169,[0.11639032],0.27026173
170,[0.11264115],0.24597058
171,[0.11048685],0.29469857
172,[0.11294734],0.30076057
173,[0.11129372],0.34349936
174,[0.11775448],0.2917586
175,[0.11638239],0.27331764
176,[0.11297368],0.2474108
177,[0.10804182],0.2372666
178,[0.10735058],0.2703115
179,[0.10864966],0.21908051
180,[0.106613],0.21386275
181,[0.10565927],0.21261126
182,[0.1084087],0.24410668
183,[0.10246505],0.23172775
184,[0.1046437],0.25979644
185,[0.10422038],0.22981408
186,[0.10661772],0.22419572
187,[0.10505655],0.30246907
188,[0.11030632],0.26898718
189,[0.11768242],0.24068666
190,[0.10990708],0.24186528
191,[0.10811445],0.26104793
192,[0.11616816],0.23807439
193,[0.10749505],0.2348862
194,[0.10908146],0.25563473
195,[0.10921432],0.20104015
196,[0.11132524],0.27283755
197,[0.10913053],0.30249885
198,[0.11561286],0.23047626
199,[0.11049906],0.24770883
200,[0.11279003],0.25104937
201,[0.11329594],0.24564949
202,[0.11383414],0.25347283
203,[0.11204948],0.26754692
204,[0.11767634],0.24249104
205,[0.1171253],0.22228208
206,[0.11671637],0.28694806
207,[0.11811784],0.34785956
208,[0.11969808],0.34111902
209,[0.12691344],0.22087824
210,[0.12241556],0.21169418
211,[0.11529066],0.25089702
212,[0.11695021],0.23347571
213,[0.11102409],0.30830595
214,[0.11500823],0.2574027
215,[0.12008258],0.27423468
216,[0.1193587],0.26431563
217,[0.1194233],0.26167366
218,[0.11892764],0.27352944
219,[0.1201754],0.24693742
220,[0.11814291],0.24958605
221,[0.11700886],0.27689
222,[0.11693368],0.20096731
223,[0.11621991],0.20291737
224,[0.10961007],0.20894298
225,[0.10283118],0.20254654
226,[0.10138449],0.21111155
227,[0.10517322],0.22151068
228,[0.1096091],0.19868949
229,[0.108977],0.19153807
230,[0.0983756],0.17168355
231,[0.09591161],0.15017998
232,[0.09764603],0.14864388
233,[0.08760326],0.13320905
234,[0.0927317],0.119280584
235,[0.08153356],0.1175557
236,[0.07433917],0.11571487
237,[0.08091477],0.09814789
238,[0.08370107],0.10995085
239,[0.07129142],0.08510678
240,[0.0630104],0.2349985
241,[0.06940779],0.03530938
242,[0.068571],0.112658985
243,[0.06546247],0.048532568
244,[0.07120056],0.049820475
245,[0.04529171],0.06201733
246,[0.03931889],0.08649058
247,[0.04375517],0.054048337
248,[0.03334204],0.08347779
249,[0.05312999],0.066026725
250,[0.03124493],0.021963589
251,[0.03946616],0.08587151
252,[0.03711629],0.08355061
253,[0.03028264],0.031998567
254,[0.06145793],0.04162631
255,[0.03147221],0.0506647
256,[0.01887268],0.028542109
257,[0.02645172],0.054230414
258,[0.03011541],0.08189855
259,[0.03138661],0.060663275
260,[0.02645394],0.06595389
261,[0.04690458],0.06561946
262,[0.03620633],0.037805684
263,[0.03781016],0.07120808
264,[0.03160278],0.09750212
265,[0.04037159],0.041328304
266,[0.02387419],0.07929299
267,[0.03959602],0.060474522
268,[0.02767067],0.049413227
269,[0.03665806],0.12158146
270,[0.03408232],0.15780789
271,[0.03029986],0.11864818
272,[0.06116661],0.1588409
273,[0.06919883],0.166118
274,[0.0473414],0.11979041
275,[0.06178528],0.13709581
276,[0.0785355],0.15036207
277,[0.06233714],0.17023662
278,[0.07127046],0.17447117
279,[0.10224987],0.17865595
280,[0.08183927],0.096088566
281,[0.08024701],0.12162454
282,[0.07847458],0.116552435
283,[0.08399578],0.077604525
284,[0.05590957],0.10405757
285,[0.08520123],0.103613906
286,[0.08330796],0.07671719
287,[0.07989304],0.10666979
288,[0.06986763],0.09453908
289,[0.06702837],0.09299626
290,[0.05989727],0.109566666
291,[0.06163574],0.12952071
292,[0.07479075],0.103024565
293,[0.06006006],0.13315925
294,[0.07460076],0.13242427
295,[0.07413358],0.08237863
296,[0.07053449],0.11979041
297,[0.08371657],0.13823137
298,[0.07987536],0.107143186
299,[0.06719614],0.09758831
300,[0.09229241],0.10362058
301,[0.07494514],0.101452015
302,[0.09183647],0.10677905
303,[0.06207832],0.09784988
304,[0.07674842],0.13040805
305,[0.07327826],0.13264945
306,[0.07672498],0.09343993
307,[0.09247272],0.09832329
308,[0.0708622],0.11279797
309,[0.07940328],0.12672639
310,[0.08294852],0.15111345
311,[0.06885135],0.1327587
312,[0.10635193],0.18720761
313,[0.10633448],0.16185367
314,[0.09315599],0.16435668
315,[0.1120781],0.17012736
316,[0.12171433],0.13962853
317,[0.10502858],0.15921172
318,[0.09160563],0.123720266
319,[0.09643802],0.14168784
320,[0.09573463],0.14642555
321,[0.11608044],0.17935452
322,[0.11947466],0.1629231
323,[0.12750618],0.15179566
324,[0.13267033],0.13198727
325,[0.12496657],0.1657174
326,[0.10661259],0.17027304
327,[0.14956874],0.1483756
328,[0.16109437],0.1955541
329,[0.17915376],0.22124243
330,[0.17263274],0.23306844
331,[0.17763527],0.15550035
332,[0.17843464],0.18887302
333,[0.20246671],0.18934643
334,[0.18757865],0.18268839
335,[0.17027996],0.22385463
336,[0.1698636],0.162741
337,[0.1485554],0.20705906
338,[0.1472532],0.17365667
339,[0.14421503],0.21179676
340,[0.14288847],0.22183174
341,[0.15365662],0.22315606
342,[0.14305374],0.24512634
343,[0.12913516],0.2317144
344,[0.1387694],0.2829751
345,[0.13546397],0.27051663
346,[0.1367716],0.24714923
347,[0.12685402],0.28503442
348,[0.12005561],0.28070396
349,[0.11688866],0.2982643
350,[0.12053417],0.3322627
351,[0.1161446],0.27657866
352,[0.11590245],0.33283195
353,[0.12172507],0.3535143
354,[0.12366899],0.2711855
355,[0.11575779],0.2727714
356,[0.1170885],0.278797
357,[0.11763837],0.25225776
358,[0.11449789],0.23333672
359,[0.11142027],0.28717324
360,[0.11610859],0.23039675
361,[0.11232431],0.24495092
362,[0.1121864],0.4135488
363,[0.11784951],0.28563708
364,[0.12341613],0.41271797
365,[0.1251352],0.20692009
366,[0.11919408],0.21499833
367,[0.11269664],0.19574285
368,[0.10108359],0.17546108
369,[0.09686678],0.199345
370,[0.09648851],0.17520615
371,[0.09662256],0.21515733
372,[0.09831837],0.1590794
373,[0.09145373],0.14926293
374,[0.08482318],0.12438243
375,[0.08610422],0.13390094
376,[0.07867303],0.11917133
377,[0.07939252],0.12651458
378,[0.08169525],0.114615716
379,[0.07906152],0.1027466
380,[0.07335126],0.10615998
381,[0.08649251],0.11479781
382,[0.07348046],0.09561517
383,[0.06504163],0.10994417
384,[0.05790395],0.14041328
385,[0.06348629],0.11630421
386,[0.06863339],0.0944001
387,[0.05261115],0.09557875
388,[0.06735504],0.07753169
389,[0.05982234],0.04898291
390,[0.05516223],0.103402086
391,[0.04745292],0.15067282
392,[0.04576896],0.13797587
393,[0.04651619],0.14363426
394,[0.07523925],0.06730128
395,[0.05646527],0.038497575
396,[0.04610294],0.04276187
397,[0.04054806],0.047645234
398,[0.03687596],0.057527877
399,[0.04200289],0.03357113
400,[0.05373898],0.07289656
401,[0.04962021],0.06855943
402,[0.03706278],0.05444891
403,[0.03483295],0.03354139
404,[0.02787539],0.036845528
405,[0.02305291],0.043569706
406,[0.02655553],0.0412919
407,[0.02226641],0.051691033
408,[0.01705358],0.03159132
409,[0.03580907],0.038315497
410,[0.01647836],0.09747905
411,[0.02500774],0.079286315
412,[0.03026094],0.08362345
413,[0.02309852],0.10082627
414,[0.03162804],0.11618162
415,[0.0374671],0.13713223
416,[0.03929169],0.17126292
417,[0.0443343],0.16898513
418,[0.03510373],0.16406533
419,[0.05986749],0.16347602
420,[0.06331114],0.12059156
421,[0.05131152],0.13506621
422,[0.07163998],0.13705939
423,[0.05547505],0.16285694
424,[0.06057126],0.11802242
425,[0.07081868],0.10795101
426,[0.07531488],0.120336644
427,[0.07651889],0.11703252
428,[0.06478834],0.13492724
429,[0.08350985],0.17982793
430,[0.07862248],0.13801289
431,[0.08967879],0.14672354
432,[0.0645803],0.15007076
433,[0.0868614],0.26092836
434,[0.10749911],0.1527127
435,[0.10540383],0.12676951
436,[0.07738507],0.10611688
437,[0.0969566],0.09678047
438,[0.08201896],0.13489082
439,[0.11955521],0.09722414
440,[0.09311756],0.12305812
441,[0.07641142],0.14676663
442,[0.09249385],0.12398187
443,[0.10115611],0.09704206
444,[0.11195645],0.117294125
445,[0.08809897],0.11927391
446,[0.08870433],0.167012
447,[0.12176671],0.16435668
448,[0.11568248],0.23089322
449,[0.12224397],0.20767814
450,[0.10978418],0.13603306
451,[0.09838651],0.16719407
452,[0.12122048],0.17674229
453,[0.10722733],0.23776305
454,[0.13306747],0.1626682
455,[0.1523667],0.20006663
456,[0.14313425],0.16230401
457,[0.14618275],0.14455497
458,[0.15090339],0.1636945
459,[0.1412878],0.1582649
460,[0.18180323],0.1459224
461,[0.1452368],0.18527088
462,[0.1331544],0.16344628
463,[0.13835265],0.13908231
464,[0.13001247],0.1933127
465,[0.13828065],0.17935452
466,[0.14704283],0.16076124
467,[0.14282732],0.15778485
468,[0.15815438],0.17520615
469,[0.13161664],0.14871001
470,[0.12062929],0.14176068
471,[0.10934672],0.16439974
472,[0.1249679],0.19192222
473,[0.10163061],0.22466916
474,[0.11210695],0.26957652
475,[0.14140837],0.18647927
476,[0.12555954],0.22480813
477,[0.12496801],0.23211497
478,[0.11183851],0.21443874
479,[0.10143112],0.20745298
480,[0.1010932],0.18118864
481,[0.11339168],0.17340174
482,[0.09747093],0.20820129
483,[0.09393108],0.22116959
484,[0.09874611],0.2184912
485,[0.09987032],0.21866661
486,[0.09532049],0.21775621
487,[0.09800193],0.25159562
488,[0.10129004],0.2324858
489,[0.10047918],0.3345769
490,[0.1055476],0.22308323
491,[0.10593571],0.2513407
492,[0.10360978],0.2562307
493,[0.10579741],0.24938396
494,[0.10952271],0.24840072
495,[0.10730542],0.30671334
496,[0.10816996],0.2736818
497,[0.10886284],0.26331905
498,[0.10580052],0.3053593
499,[0.11228169],0.28242886
500,[0.11072806],0.27188405
501,[0.11060686],0.40274915
502,[0.12086233],0.28213754
503,[0.11849971],0.23565093
504,[0.10648991],0.230367
505,[0.10856733],0.23025107
506,[0.10485377],0.20291737
507,[0.10141965],0.38336074
508,[0.11275378],0.28538522
509,[0.10941868],0.4134523
510,[0.11736518],0.28333256
511,[0.11778519],0.1828905
512,[0.10861512],0.21769005
513,[0.10802209],0.18773744
514,[0.09980439],0.15705651
515,[0.09362713],0.17845082
516,[0.09347758],0.1472103
517,[0.09303919],0.1255678
518,[0.08550106],0.14614755
519,[0.08244538],0.16385353
520,[0.08856694],0.14540589
521,[0.08766649],0.17976847
522,[0.08141307],0.12872624
523,[0.07914654],0.22363916
524,[0.08148426],0.109719
525,[0.09197345],0.12052541
526,[0.08587662],0.08006441
527,[0.07693005],0.11001701
528,[0.06123462],0.10799412
529,[0.06975542],0.10200492
530,[0.05769353],0.09939938
531,[0.06515791],0.12122398
532,[0.06691555],0.1011607
533,[0.04968621],0.10619638
534,[0.04962541],0.09454576
535,[0.03858042],0.08715942
536,[0.05600585],0.07609812
537,[0.04297765],0.0554455
538,[0.04939255],0.053866275
539,[0.03412932],0.048386894
540,[0.04239409],0.03545504
541,[0.02804574],0.044420607
542,[0.03235246],0.033395715
543,[0.02420057],0.028141536
544,[0.01815314],0.03839501
545,[0.02433485],0.03269715
546,[0.0351247],0.019066714
547,[0.02859932],0.03522987
548,[0.03222454],0.046036266
549,[0.03710668],0.033432133
550,[0.03065307],0.050773956
551,[0.03015621],0.041000552
552,[0.04285029],0.0680132
553,[0.03212173],0.0812728
554,[0.03142517],0.08043524
555,[0.02424524],0.08288845
556,[0.03297716],0.10788488
557,[0.0241786],0.104391985
558,[0.04055141],0.11953551
559,[0.03975771],0.12456452
560,[0.03589496],0.1410985
561,[0.03987595],0.1548813
562,[0.03102047],0.17913604
563,[0.05605157],0.12735882
564,[0.05414739],0.13893661
565,[0.04308798],0.122985296
566,[0.05104076],0.09983637
567,[0.04838067],0.14208841
568,[0.05485403],0.1330136
569,[0.06650532],0.126551
570,[0.07251354],0.14782935
571,[0.07445475],0.13805595
572,[0.06335738],0.12519029
573,[0.07473321],0.16560817
574,[0.07998381],0.126988
575,[0.07463044],0.103249736
576,[0.08562804],0.11248357
577,[0.06923366],0.1258227
578,[0.06239312],0.09047022
579,[0.05320998],0.13687733
580,[0.05665341],0.1209624
581,[0.06414314],0.107768945
582,[0.06205063],0.11383095
583,[0.05612316],0.20167258
584,[0.1022386],0.21934211
585,[0.11225611],0.11894616
586,[0.09106189],0.09343993
587,[0.10312632],0.13672498
588,[0.0631067],0.07484662
589,[0.07600436],0.12136964
590,[0.07793026],0.108722426
591,[0.11012621],0.102332674
592,[0.08880488],0.1270608
593,[0.07312258],0.13091788
594,[0.07863031],0.13892993
595,[0.07903796],0.1310702
596,[0.09228046],0.13724148
597,[0.08066928],0.14502838
598,[0.08141715],0.17207742
599,[0.08999475],0.17012736
600,[0.10130096],0.20040771
601,[0.111121],0.1809999
602,[0.11290448],0.14660761
603,[0.11567499],0.12912014
604,[0.12053897],0.15778485
605,[0.12291041],0.19077998
606,[0.10467975],0.15789407
607,[0.14186615],0.18475437
608,[0.13304642],0.18056294
609,[0.11514988],0.17861286
610,[0.13791494],0.1612049
611,[0.16117972],0.14977276
612,[0.15318613],0.16803831
613,[0.14940752],0.2205505
614,[0.14512004],0.19516021
615,[0.16015987],0.20052364
616,[0.14413625],0.22050741
617,[0.15431525],0.2069498
618,[0.15327951],0.17994386
619,[0.14708786],0.16994527
620,[0.1337105],0.2209875
621,[0.12940726],0.20085138
622,[0.12767096],0.220173
623,[0.12544407],0.21301183
624,[0.11275901],0.22910884
625,[0.11954156],0.27654892
626,[0.11775411],0.22712237
627,[0.10964012],0.3149075
628,[0.11782078],0.24012706
629,[0.10733053],0.23682293
630,[0.10520305],0.2744896
631,[0.1011218],0.23678651
632,[0.10073134],0.2589091
633,[0.10360926],0.31949288
634,[0.10540468],0.32530662
635,[0.11166271],0.25412834
636,[0.10631769],0.26503062
637,[0.10713184],0.24926135
638,[0.10463011],0.238475
639,[0.10453276],0.2732017
640,[0.10298665],0.3415627
641,[0.11124809],0.24314654
642,[0.10663103],0.3345405
643,[0.11378593],0.2605976
644,[0.10809626],0.30674976
645,[0.11047099],0.29889002
646,[0.1126432],0.33505028
647,[0.11499254],0.34280747
648,[0.11598159],0.36640006
649,[0.12015543],0.40348408
650,[0.12636352],0.30180025
651,[0.11794291],0.32374075
652,[0.11730046],0.3814046
653,[0.11813358],0.27435732
654,[0.11433004],0.2963045
655,[0.11192439],0.2211101
656,[0.10566579],0.2323899
657,[0.10376231],0.21085662
658,[0.09649868],0.18686345
659,[0.09453858],0.16407868
660,[0.08668862],0.18016902
661,[0.08399843],0.16878
662,[0.08365086],0.18575764
663,[0.08799008],0.17017713
664,[0.08860575],0.17888781
665,[0.0938126],0.1534544
666,[0.08199012],0.15191826
667,[0.07669742],0.14265469
668,[0.08752729],0.13236478
669,[0.08616845],0.14691895
670,[0.07027897],0.10660363
671,[0.07046209],0.14221102
672,[0.06985462],0.10763664
673,[0.06345399],0.09984305
674,[0.07997786],0.0819119
675,[0.06447399],0.07669412
676,[0.05247961],0.08058759
677,[0.0572066],0.06695046
678,[0.04363767],0.07841901
679,[0.04928275],0.05534292
680,[0.03903402],0.06651347
681,[0.04119914],0.10083962
682,[0.04878891],0.061259292
683,[0.02942763],0.06445416
684,[0.02811692],0.047992997
685,[0.03168028],0.04714877
686,[0.0313257],0.04824791
687,[0.04326354],0.03862018
688,[0.03121092],0.037521042
689,[0.0453659],0.03582587
690,[0.03051305],0.043102972
691,[0.03776626],0.03123384
692,[0.04154095],0.050744228
693,[0.041914],0.043874376
694,[0.02832371],0.046632268
695,[0.02753368],0.059163548
696,[0.02625582],0.094443195
697,[0.02007871],0.09204946
698,[0.03034627],0.098591544
699,[0.04003512],0.11912825
700,[0.04014577],0.106014304
701,[0.03660684],0.13654959
702,[0.04825567],0.12291246
703,[0.04532272],0.10494491
704,[0.03675088],0.12615043
705,[0.04930322],0.14528996
706,[0.05172589],0.15683135
707,[0.0452901],0.1477201
708,[0.06618261],0.15127915
709,[0.04138679],0.15061697
710,[0.0587341],0.15884757
711,[0.08438203],0.134381
712,[0.06859982],0.10590506
713,[0.07303994],0.13904586
714,[0.07462567],0.09814789
715,[0.07548925],0.13323876
716,[0.06460508],0.13209653
717,[0.09232827],0.14539921
718,[0.0801535],0.14202225
719,[0.06928313],0.16767415
720,[0.07588167],0.13526165
721,[0.0879452],0.14426365
722,[0.07049288],0.12864673
723,[0.07283174],0.14951783
724,[0.07689371],0.12776607
725,[0.07765711],0.12757733
726,[0.08211976],0.12111474
727,[0.07136216],0.11170549
728,[0.0659127],0.12743166
729,[0.08101362],0.124491684
730,[0.0871546],0.13760561
731,[0.08272052],0.10964618
732,[0.08900754],0.1021506
733,[0.09792795],0.099028535
734,[0.07465653],0.12452812
735,[0.07354335],0.14513764
736,[0.09568534],0.115933366
737,[0.12149644],0.1591753
738,[0.10286452],0.1451807
739,[0.10214609],0.15050775
740,[0.07296296],0.1438564
741,[0.08203677],0.16086382
742,[0.06959374],0.11229483
743,[0.08145814],0.1408436
744,[0.09545518],0.1396352
745,[0.11959013],0.15880448
746,[0.10571969],0.16917387
747,[0.12324002],0.18294996
748,[0.12341921],0.1484187
749,[0.1135788],0.19938141
750,[0.13323462],0.17848054
751,[0.11546528],0.1666114
752,[0.14913845],0.19096872
753,[0.1573169],0.16087049
754,[0.15463787],0.1999343
755,[0.186841],0.27063257
756,[0.17338039],0.24723542
757,[0.13339067],0.19358099
758,[0.1583611],0.21305493
759,[0.15861431],0.21085662
760,[0.17470933],0.21220401
761,[0.18109787],0.20916146
762,[0.17563641],0.24289161
763,[0.20727266],0.19721285
764,[0.1586586],0.21727613
765,[0.17196856],0.2041986
766,[0.14953054],0.20879063
767,[0.14497934],0.21727613
768,[0.1398641],0.21569023
769,[0.14179526],0.20315892
770,[0.13756868],0.24512634
771,[0.12453039],0.2536185
772,[0.13235441],0.22955248
773,[0.12491796],0.2566677
774,[0.12340168],0.24568594
775,[0.12052158],0.25193003
776,[0.12141442],0.2977478
777,[0.12004409],0.30659744
778,[0.12869911],0.29646653
779,[0.13434261],0.2844815
780,[0.13540357],0.3204233
781,[0.12959775],0.24792731
782,[0.12314086],0.28040597
783,[0.12176923],0.26346472
784,[0.12119991],0.24733797
785,[0.1192112],0.31781775
786,[0.11888215],0.30374363
787,[0.12597626],0.29305318
788,[0.12653147],0.31311646
789,[0.12729941],0.3207213
790,[0.1264744],0.2784626
791,[0.12519148],0.27184096
792,[0.12235169],0.24770883
793,[0.11719475],0.29067278
794,[0.12183697],0.25708163
795,[0.12250369],0.28555757
796,[0.12604052],0.25906146
797,[0.122678],0.22966841
798,[0.1265925],0.22592065
799,[0.12362476],0.19075692
800,[0.11594943],0.19946092
801,[0.11454191],0.18270841
802,[0.1145516],0.16867074
803,[0.10492878],0.19626603
804,[0.10681474],0.18200985
805,[0.10386176],0.14235666
806,[0.11710466],0.1416581
807,[0.11040153],0.1226278
808,[0.10365],0.12564063
809,[0.09931702],0.13563249
810,[0.1021677],0.17046845
811,[0.10489351],0.0894439
812,[0.09408075],0.13655627
813,[0.09104192],0.12178358
814,[0.0843766],0.087020434
815,[0.07584611],0.112592824
816,[0.10545803],0.117817275
817,[0.07262323],0.09763806
818,[0.07214337],0.12667361
819,[0.07114779],0.08735485
820,[0.05819561],0.066920735
821,[0.10114861],0.066659145
822,[0.06554969],0.057584323
823,[0.05837882],0.04277522
824,[0.04113061],0.039209507
825,[0.04074629],0.03164109
826,[0.04151456],0.039100267
827,[0.03790856],0.07162201
828,[0.03923416],0.07717421
829,[0.0418705],0.060524277
830,[0.03230164],0.039209507
831,[0.04259259],0.049426578
832,[0.03382383],0.03156825
833,[0.02590849],0.04538078
834,[0.03137018],0.04869158
835,[0.04147561],0.04435446
836,[0.02822939],0.060117044
837,[0.03248076],0.04901933
838,[0.03156957],0.043473803
839,[0.03426892],0.053429283
840,[0.03468781],0.060117044
841,[0.02579588],0.0538001
842,[0.03668727],0.064527
843,[0.03908438],0.11556921
844,[0.04002583],0.05861064
845,[0.03959856],0.06724178
846,[0.02546738],0.1451807
847,[0.03447305],0.1396352
848,[0.04656485],0.13981727
849,[0.03525877],0.18644956
850,[0.03018443],0.15323588
851,[0.04010187],0.1654625
852,[0.04586404],0.16947189
853,[0.07138207],0.1740275
854,[0.04942343],0.16377404
855,[0.07412571],0.18254942
856,[0.07443807],0.16429052
857,[0.08421846],0.16506192
858,[0.0949048],0.14724004
859,[0.09221476],0.13074249
860,[0.08573131],0.11964475
861,[0.07037377],0.12710392
862,[0.07736538],0.11516195
863,[0.07633346],0.14724004
864,[0.07565781],0.19166064
865,[0.07005255],0.12703109
866,[0.08548991],0.13572839
867,[0.07855653],0.119091846
868,[0.10416143],0.16105255
869,[0.09535763],0.16281384
870,[0.10889974],0.182215
871,[0.10753755],0.15175924
872,[0.0949854],0.14866692
873,[0.11838025],0.14507145
874,[0.12984116],0.112033226
875,[0.11423486],0.19155139
876,[0.10255545],0.20386419
877,[0.11158273],0.1444093
878,[0.11203152],0.15399396
879,[0.1677674],0.15219623
880,[0.1460112],0.15998316
881,[0.15901107],0.14128724
882,[0.13407366],0.1503554
883,[0.12881845],0.20120889
884,[0.15912113],0.22403005
885,[0.14406942],0.24097127
886,[0.15320124],0.22432807
887,[0.17649885],0.21756747
888,[0.18898475],0.1689918
889,[0.17861946],0.18975365
890,[0.16280164],0.20411912
891,[0.17801118],0.16381043
892,[0.15478724],0.1493291
893,[0.15077476],0.16561484
894,[0.15856282],0.123763375
895,[0.13406827],0.15223932
896,[0.13093929],0.1777753
897,[0.11296131],0.19434571
898,[0.11515459],0.18313873
899,[0.12058168],0.21110487
900,[0.11810063],0.19273672
901,[0.11199162],0.20133147
902,[0.11490203],0.26724893
903,[0.11425804],0.23928949
904,[0.12289834],0.2478478
905,[0.11851836],0.23487285
906,[0.11840102],0.26107767
907,[0.12792248],0.24436161
908,[0.11971112],0.19665992
909,[0.10984438],0.24770215
910,[0.11715961],0.26964265
911,[0.12259547],0.2255067
912,[0.11696865],0.229473
913,[0.11278662],0.23664084
914,[0.11164487],0.22870159
915,[0.1092601],0.30180025
916,[0.11385504],0.2363562
917,[0.10894327],0.22521538
918,[0.11050932],0.2267218
919,[0.12056528],0.24465293
920,[0.11749755],0.23648849
921,[0.11448468],0.24148777
922,[0.12017063],0.26883483
923,[0.11976622],0.32146296
924,[0.12126132],0.31227222
925,[0.12357592],0.34090054
926,[0.12609546],0.30022103
927,[0.12586893],0.28775588
928,[0.1246551],0.2442821
929,[0.12289026],0.22557953
930,[0.12510829],0.308925
931,[0.12408866],0.45259568
932,[0.12952016],0.20213261
933,[0.12016605],0.26038578
