,TimeStep,EnergyCost,QoS,Switching
605,1815,0.14399999999999996,0.10160328858748065,0.0
606,1818,0.14399999999999996,0.10160328858748065,0.0
607,1821,0.14399999999999996,0.10160328858748065,0.0
608,1824,0.14399999999999996,0.10160328858748065,0.0
609,1827,1.2580834796190261,0.0,0.1
610,1830,1.271854576921463,0.0,0.1
611,1833,1.315176239347458,0.0,0.0
612,1836,1.3824970029830932,0.0,0.0
613,1839,1.289288698410988,0.0,0.0
614,1842,1.2765931873083116,0.0,0.0
615,1845,1.3206559382915497,0.0,0.0
616,1848,1.3251604053497317,0.0,0.0
617,1851,1.2919770526885987,0.0,0.0
618,1854,1.3213246438980104,0.0,0.0
619,1857,1.4159487833976745,0.0,0.0
620,1860,1.4248295366764068,0.0,0.0
621,1863,1.550506257534027,0.0,0.0
622,1866,1.550506257534027,0.0,0.0
623,1869,1.4098556317806243,0.012322620496095704,0.0
624,1872,0.14399999999999996,0.12322620496095701,0.0
625,1875,0.14399999999999996,0.12322620496095701,0.0
626,1878,0.14399999999999996,0.12322620496095701,0.0
627,1881,0.14399999999999996,0.0534748305979534,0.0
628,1884,0.14399999999999996,0.03168296616432684,0.0
629,1887,0.14399999999999996,0.013424596217159615,0.0
630,1890,0.14399999999999996,0.002028472822461578,0.0
631,1893,0.14399999999999996,0.02690702498088421,0.0
632,1896,0.14399999999999996,0.037827719835550944,0.0
633,1899,0.14399999999999996,0.061034898101363685,0.0
634,1902,0.14399999999999996,0.05386837588147965,0.0
635,1905,0.14399999999999996,0.09150683400663094,0.0
636,1908,0.14399999999999996,0.09150683400663094,0.0
637,1911,0.14399999999999996,0.09150683400663094,0.0
638,1914,0.14399999999999996,0.09150683400663094,0.0
639,1917,0.14399999999999996,0.09150683400663094,0.0
640,1920,0.14399999999999996,0.09150683400663094,0.0
641,1923,0.14399999999999996,0.09150683400663094,0.0
642,1926,0.14399999999999996,0.09150683400663094,0.0
643,1929,0.14399999999999996,0.09150683400663094,0.0
644,1932,0.14399999999999996,0.09150683400663094,0.0
645,1935,0.14399999999999996,0.09150683400663094,0.0
646,1938,0.14399999999999996,0.09150683400663094,0.0
647,1941,0.14399999999999996,0.09150683400663094,0.0
648,1944,0.14399999999999996,0.09150683400663094,0.0
649,1947,0.14399999999999996,0.09150683400663094,0.0
650,1950,1.350378099346161,0.0,0.1
651,1953,1.4010141148567201,0.0,0.1
652,1956,1.4010141148567201,0.0,0.1
653,1959,1.4010141148567201,0.0,0.1
654,1962,1.4010141148567201,0.0,0.1
655,1965,1.4010141148567201,0.0,0.1
656,1968,1.4010141148567201,0.0,0.1
657,1971,1.4010141148567201,0.0,0.1
658,1974,1.4010141148567201,0.0,0.1
659,1977,1.314709316110611,0.0,0.0
660,1980,1.287959575867653,0.0,0.0
661,1983,1.3979594736099243,0.0,0.0
662,1986,1.3347985406398772,0.0,0.0
663,1989,1.354794310998917,0.0,0.0
664,1992,1.3914060057163238,0.0,0.0
665,1995,1.355584673881531,0.0,0.0
666,1998,1.3918082726955414,0.0,0.0
667,2001,1.3605316114425658,0.0,0.0
668,2004,1.2698243878126145,0.0,0.0
669,2007,1.4194761375904084,0.0,0.0
670,2010,1.5292664065361026,0.0,0.0
671,2013,1.5292664065361026,0.0,0.0
672,2016,1.5292664065361026,0.0,0.0
673,2019,1.5292664065361026,0.0,0.0
674,2022,1.5292664065361026,0.0,0.0
675,2025,0.14399999999999996,0.06021505827868349,0.0
676,2028,0.14399999999999996,0.06560920017521672,0.0
677,2031,0.14399999999999996,0.034674634890717634,0.0
678,2034,0.14399999999999996,0.04185009074239003,0.0
679,2037,0.14399999999999996,0.04642480125257448,0.0
680,2040,0.14399999999999996,0.05596974544760395,0.0
681,2043,0.14399999999999996,0.08554806356073821,0.0
682,2046,0.14399999999999996,0.08975905352348403,0.0
683,2049,0.14399999999999996,0.08975905352348403,0.0
684,2052,0.14399999999999996,0.08975905352348403,0.0
685,2055,0.14399999999999996,0.08975905352348403,0.0
686,2058,0.14399999999999996,0.08975905352348403,0.0
687,2061,0.14399999999999996,0.08975905352348403,0.0
688,2064,0.14399999999999996,0.08975905352348403,0.0
689,2067,0.14399999999999996,0.08975905352348403,0.0
690,2070,0.14399999999999996,0.08975905352348403,0.0
691,2073,0.14399999999999996,0.08975905352348403,0.0
692,2076,0.14399999999999996,0.08975905352348403,0.0
693,2079,0.14399999999999996,0.08975905352348403,0.0
694,2082,0.14399999999999996,0.08975905352348403,0.0
695,2085,0.14399999999999996,0.08975905352348403,0.0
696,2088,0.14399999999999996,0.08975905352348403,0.0
697,2091,0.14399999999999996,0.08975905352348403,0.0
698,2094,0.14399999999999996,0.08975905352348403,0.0
699,2097,0.14399999999999996,0.08975905352348403,0.0
700,2100,0.14399999999999996,0.08975905352348403,0.0
701,2103,0.14399999999999996,0.08975905352348403,0.0
702,2106,0.14399999999999996,0.08975905352348403,0.0
703,2109,0.14399999999999996,0.08975905352348403,0.0
704,2112,0.14399999999999996,0.08975905352348403,0.0
705,2115,0.14399999999999996,0.08975905352348403,0.0
706,2118,0.14399999999999996,0.08975905352348403,0.0
707,2121,1.2675727664709089,0.0,0.1
708,2124,1.711461259460449,0.0,0.01
709,2127,1.2700984546422958,0.0,0.0
710,2130,1.301903819847107,0.0,0.0
711,2133,1.3666698502063752,0.0,0.0
712,2136,1.3546823598861697,0.0,0.0
713,2139,1.342197761821747,0.0,0.0
714,2142,1.265058201956749,0.0,0.0
715,2145,1.3581505308151245,0.0,0.0
716,2148,1.4897808995246888,0.0,0.0
717,2151,1.4897808995246888,0.0,0.0
718,2154,1.4897808995246888,0.0,0.0
719,2157,1.4897808995246888,0.0,0.0
720,2160,1.4897808995246888,0.0,0.0
721,2163,1.4897808995246888,0.0,0.0
722,2166,1.4897808995246888,0.0,0.0
723,2169,1.4897808995246888,0.0,0.0
724,2172,1.35520280957222,0.013044367821265127,0.0
725,2175,0.14399999999999996,0.06457434219409,0.0
726,2178,0.14399999999999996,0.08504161120405622,0.0
727,2181,0.14399999999999996,0.08775468422048552,0.0
728,2184,0.14399999999999996,0.048459645625810545,0.0
729,2187,0.14399999999999996,0.04603521323044699,0.0
730,2190,0.14399999999999996,0.034974156509837186,0.0
731,2193,0.14399999999999996,0.07327144339066922,0.0
732,2196,0.14399999999999996,0.128002055362305,0.0
733,2199,0.14399999999999996,0.128002055362305,0.0
734,2202,0.14399999999999996,0.128002055362305,0.0
735,2205,0.14399999999999996,0.128002055362305,0.0
736,2208,0.14399999999999996,0.128002055362305,0.0
737,2211,0.273674596452713,0.11520184982607451,0.01
738,2214,1.288362962937355,0.0,0.09
739,2217,1.380859403657913,0.0,0.0
740,2220,1.2860519767999647,0.0,0.0
741,2223,1.2646166313886642,0.0,0.0
742,2226,1.2799419469356539,0.0,0.0
743,2229,1.3005053443908694,0.0,0.0
744,2232,1.3612467853546142,0.0,0.0
745,2235,1.501998460292816,0.0,0.0
746,2238,1.501998460292816,0.0,0.0
747,2241,1.4941273527145384,0.0,0.0
748,2244,1.3240005555152894,0.0,0.0
749,2247,1.3512006744861602,0.0,0.0
750,2250,1.4995643105506897,0.0,0.0
751,2253,1.2949303045034408,0.0,0.0
752,2256,1.3194823499679567,0.0,0.0
753,2259,1.3054969388008117,0.0,0.0
754,2262,1.4059282608032224,0.0,0.0
755,2265,1.3207641119956972,0.0,0.0
756,2268,1.343940479707718,0.0,0.0
757,2271,1.332486762714386,0.0,0.0
758,2274,1.3611444786071778,0.0,0.0
759,2277,1.3419326827526095,0.0,0.0
760,2280,1.4239821959495544,0.0,0.0
761,2283,1.3447305567741394,0.0,0.0
762,2286,1.301451355433464,0.0,0.0
763,2289,1.4586307196617125,0.0,0.0
764,2292,1.4586307196617125,0.0,0.0
765,2295,1.4586307196617125,0.0,0.0
766,2298,1.4586307196617125,0.0,0.0
767,2301,1.4586307196617125,0.0,0.0
768,2304,1.4586307196617125,0.0,0.0
769,2307,0.669852287864685,0.06668882602577342,0.0
770,2310,0.14399999999999996,0.08732492274776289,0.0
771,2313,0.14399999999999996,0.05870809949525048,0.0
772,2316,0.14399999999999996,0.06551107984238407,0.0
773,2319,0.14399999999999996,0.08106536859049115,0.0
774,2322,0.14399999999999996,0.06706653801523779,0.0
775,2325,0.14399999999999996,0.10547042499325836,0.0
776,2328,0.14399999999999996,0.05554620055852292,0.0
777,2331,0.14399999999999996,0.04087822427319531,0.0
778,2334,0.14399999999999996,0.07435214306776769,0.0
779,2337,0.14399999999999996,0.06553349661090288,0.0
780,2340,0.14399999999999996,0.1075694305568355,0.0
781,2343,0.14399999999999996,0.057853430342711044,0.0
782,2346,0.14399999999999996,0.09060499445237356,0.0
783,2349,0.14399999999999996,0.09060499445237356,0.0
784,2352,1.3301832232475281,0.0,0.1
785,2355,1.3310438389778134,0.0,0.1
786,2358,1.3310438389778134,0.0,0.1
787,2361,1.3310438389778134,0.0,0.1
788,2364,1.3478627662181855,0.0,0.0
789,2367,1.444058323144913,0.0,0.01
790,2370,1.3542821245193482,0.0,0.0
791,2373,1.4674842238426211,0.0,0.0
792,2376,1.3375602898120884,0.0,0.0
793,2379,1.4333161417007445,0.0,0.0
