,TimeStep,EnergyCost,QoS,Switching
281,843,0.4537604145812989,0.23985869146832114,0.006000000000000001
282,846,0.37570103271961214,0.22872920106107159,0.002
283,849,0.36221036931037903,0.25560468443921697,0.002
284,852,0.36751812593936917,0.25371481544688856,0.006000000000000001
285,855,0.33505584651947024,0.1652377195305759,0.01
286,858,0.31015257256865497,0.16744067560125597,0.008
287,861,0.20978741482257843,0.1492346862822157,0.002
288,864,0.24302528769314288,0.11686853541158244,0.008
289,867,0.30270932082295415,0.09025600346763017,0.012
290,870,0.219422840192914,0.09005360191268781,0.004
291,873,0.17972197666883466,0.0787872671957646,0.004
292,876,0.21689199762582778,0.08504238767251787,0.008
293,879,0.20282529717206954,0.07623236481320884,0.006000000000000001
294,882,0.21381441383600233,0.07409016098743167,0.008
295,885,0.1985519314312935,0.0717374867373833,0.006000000000000001
