,TimeStep,EnergyCost,QoS,Switching
0,0,0.14400000000000002,0.14410556870285826,0.0
1,3,0.14400000000000002,0.10314908778812404,0.0
2,6,0.14400000000000002,0.1715727053209943,0.0
3,9,0.14400000000000002,0.12386230186967048,0.0
4,12,0.14400000000000002,0.06856939214533093,0.0
5,15,0.14400000000000002,0.05727848697034141,0.0
6,18,0.14400000000000002,0.046971894417431964,0.0
7,21,0.14400000000000002,0.03986121114729013,0.0
8,24,0.14400000000000002,0.053158523804251366,0.0
9,27,0.14400000000000002,0.0844435957622394,0.0
10,30,0.14400000000000002,0.07792959869467685,0.0
11,33,0.14400000000000002,0.07727967870842668,0.0
12,36,0.14400000000000002,0.1091167735494125,0.0
13,39,0.14400000000000002,0.11036919600131773,0.0
14,42,0.14400000000000002,0.1549277495761897,0.0
15,45,0.14400000000000002,0.20439394010641584,0.0
16,48,0.14400000000000002,0.23316502733523506,0.0
17,51,0.14400000000000002,0.2377544894071294,0.0
18,54,0.14400000000000002,0.35292843985016903,0.0
19,57,0.14400000000000002,0.2967319977020539,0.0
20,60,0.19357112693786624,0.23931777958223446,0.0033333333333333335
21,63,0.14400000000000002,0.28352108923508784,0.0
22,66,0.19569074497222902,0.3140005019588133,0.0033333333333333335
23,69,0.2626727798461914,0.28448131601701987,0.0033333333333333335
24,72,0.5103662022590637,0.2432484447021127,0.016666666666666666
25,75,0.2495501344680786,0.35109478573090697,0.006666666666666667
26,78,0.14400000000000002,0.47743498545507,0.0
27,81,0.2451238510131836,0.5230348123497041,0.006666666666666667
28,84,0.14400000000000002,0.40512981380944424,0.0
29,87,0.14400000000000002,0.4223881588147221,0.0
30,90,0.14400000000000002,0.37584719435921793,0.0
31,93,0.14400000000000002,0.3476344575400223,0.0
32,96,0.14400000000000002,0.31360705077172246,0.0
33,99,0.14400000000000002,0.315871070777656,0.0
34,102,0.14400000000000002,0.24375066310649451,0.0
35,105,0.14400000000000002,0.34501455616366883,0.0
36,108,0.14400000000000002,0.2805757306659256,0.0
37,111,0.14400000000000002,0.369085704272604,0.0
38,114,0.14400000000000002,0.26622621386152656,0.0
39,117,0.14400000000000002,0.2628437914376205,0.0
40,120,0.14400000000000002,0.2424406452738543,0.0
41,123,0.14400000000000002,0.2326458889595191,0.0
42,126,0.14400000000000002,0.2805978877246212,0.0
43,129,0.14400000000000002,0.24937390144362168,0.0
44,132,0.14400000000000002,0.18318824725515936,0.0
45,135,0.14400000000000002,0.17742672825985165,0.0
46,138,0.14400000000000002,0.12739108954377276,0.0
47,141,0.14400000000000002,0.10498185572016915,0.0
48,144,0.14400000000000002,0.10174372034927234,0.0
49,147,0.14400000000000002,0.11034611266283027,0.0
50,150,0.14400000000000002,0.07699031255808507,0.0
51,153,0.14400000000000002,0.04716618348659428,0.0
52,156,0.14400000000000002,0.04601087195327916,0.0
53,159,0.14400000000000002,0.02783294569622027,0.0
54,162,0.14400000000000002,0.028080333126815658,0.0
55,165,0.14400000000000002,0.03976376001448443,0.0
56,168,0.14400000000000002,0.023873550324259533,0.0
57,171,0.14400000000000002,0.028298820377128484,0.0
58,174,0.14400000000000002,0.025074184475887783,0.0
59,177,0.14400000000000002,0.03958643340870555,0.0
60,180,0.14400000000000002,0.06010942281312749,0.0
61,183,0.14400000000000002,0.09931262083396643,0.0
62,186,0.14400000000000002,0.09291512783351301,0.0
63,189,0.14400000000000002,0.1284571467797199,0.0
64,192,0.14400000000000002,0.31074298937583683,0.0
65,195,0.14400000000000002,0.2361912957707074,0.0
66,198,0.14400000000000002,0.20418319252399997,0.0
67,201,0.19433281421661378,0.2520020987090702,0.0033333333333333335
68,204,0.14400000000000002,0.2539738886196217,0.0
69,207,0.14400000000000002,0.29040744291647064,0.0
70,210,0.1931306610107422,0.3002811855740713,0.0033333333333333335
71,213,0.3434521029472351,0.31816980108942466,0.013333333333333334
72,216,0.14400000000000002,0.23893567523479048,0.0
73,219,0.14400000000000002,0.33733258522967025,0.0
74,222,0.14400000000000002,0.3009420042446168,0.0
75,225,0.14400000000000002,0.3965076235345854,0.0
76,228,0.14400000000000002,0.29683113136442335,0.0
77,231,0.14400000000000002,0.3196288231505727,0.0
78,234,0.14400000000000002,0.3554777942801621,0.0
79,237,0.14400000000000002,0.3401667362738386,0.0
80,240,0.14400000000000002,0.38955363457360426,0.0
81,243,0.5618140336036679,0.2923910099810595,0.023333333333333334
82,246,0.14400000000000002,0.35835789878359375,0.0
83,249,0.14400000000000002,0.3728800060504891,0.0
84,252,0.14400000000000002,0.3977841097634257,0.0
85,255,0.19294311151504517,0.36055820673460287,0.0033333333333333335
86,258,0.14400000000000002,0.2942332796837287,0.0
87,261,0.14400000000000002,0.4473288979976327,0.0
88,264,0.14400000000000002,0.5174592924355028,0.0
89,267,0.19449382915496827,0.43870809291218577,0.0033333333333333335
90,270,0.14400000000000002,0.28338298097344394,0.0
91,273,0.14400000000000002,0.22527470339542516,0.0
92,276,0.14400000000000002,0.22418572468094783,0.0
93,279,0.14400000000000002,0.2156080837314833,0.0
94,282,0.14400000000000002,0.14896137567695864,0.0
95,285,0.14400000000000002,0.1539995732053723,0.0
96,288,0.14400000000000002,0.12088987733394557,0.0
97,291,0.14400000000000002,0.17928655326955928,0.0
98,294,0.14400000000000002,0.08461716921865055,0.0
99,297,0.14400000000000002,0.07629705068861016,0.0
100,300,0.14400000000000002,0.07631688444477512,0.0
101,303,0.14400000000000002,0.05753802112856025,0.0
102,306,0.14400000000000002,0.053115386643518864,0.0
103,309,0.14400000000000002,0.0577104198899833,0.0
104,312,0.14400000000000002,0.031177252795318838,0.0
105,315,0.14400000000000002,0.042618308596715795,0.0
106,318,0.14400000000000002,0.04474648859842785,0.0
107,321,0.14400000000000002,0.08477769025552546,0.0
108,324,0.14400000000000002,0.06569269906957025,0.0
109,327,0.14400000000000002,0.08780979736070064,0.0
110,330,0.14400000000000002,0.09144868868631097,0.0
111,333,0.14400000000000002,0.08666962614513007,0.0
112,336,0.14400000000000002,0.13285439492192536,0.0
113,339,1.31915639333725,0.0,0.10000000000000003
114,342,1.3455038994312285,0.0,0.10000000000000003
115,345,1.3519490146636963,0.0,0.10000000000000003
116,348,1.4419366606235506,0.0,0.07000000000000002
117,351,1.5770152175903318,0.0,0.09333333333333335
118,354,1.4453084213733667,0.0,0.0
119,357,1.4919070398330687,0.0,0.0
120,360,1.6056259102821353,0.0,0.0
121,363,1.4890792400836947,0.0,0.0
122,366,1.3872571409940722,0.0,0.016666666666666666
123,369,1.427710405540466,0.0,0.0
124,372,1.4534017484664925,0.0,0.05000000000000002
125,375,1.3584285945653913,0.0,0.0
126,378,1.4265950516223902,0.0,0.0
127,381,1.3962331541061404,0.0,0.0
128,384,1.360276857161522,0.0,0.0
129,387,1.3165060629129408,0.0,0.0
130,390,1.4456465895652773,0.0,0.0
131,393,1.3165029356718068,0.0,0.0
132,396,1.448746347284317,0.0,0.0
133,399,1.5290883565664293,0.0,0.0
134,402,1.4191370952129365,0.0,0.0
135,405,1.5478493861675264,0.0,0.0
136,408,1.4605224984169003,0.0,0.0
137,411,1.2914181919097898,0.0,0.0
138,414,1.4540551114082332,0.0,0.0
139,417,1.4570715228080746,0.0,0.0
140,420,1.1818703425407406,0.01758477417281519,0.0
141,423,1.5422332692146297,0.0,0.0
142,426,1.2243100023031237,0.013788406267717223,0.046666666666666676
143,429,0.9624186619281765,0.02336522992346028,0.07333333333333333
144,432,0.14400000000000002,0.09194527528879821,0.0
145,435,0.14400000000000002,0.10342951517021372,0.0
146,438,0.14400000000000002,0.0649943814538409,0.0
147,441,0.14400000000000002,0.06569695063274754,0.0
148,444,0.14400000000000002,0.062010772161364705,0.0
149,447,0.14400000000000002,0.06064287159255524,0.0
150,450,0.14400000000000002,0.05968161880400139,0.0
151,453,0.14400000000000002,0.05403571931349502,0.0
152,456,0.14400000000000002,0.056893857248411686,0.0
153,459,0.14400000000000002,0.06364031683471304,0.0
154,462,0.14400000000000002,0.06763425398018878,0.0
155,465,0.14400000000000002,0.09129579478303138,0.0
156,468,0.14400000000000002,0.05174777813658407,0.0
157,471,0.14400000000000002,0.05174777813658407,0.0
158,474,0.8109355854988096,0.022424037192519772,0.056666666666666685
159,477,1.3120050295114516,0.0,0.07000000000000002
160,480,1.23577500629425,0.0,0.10000000000000003
161,483,1.23577500629425,0.0,0.10000000000000003
162,486,0.14400000000000002,0.10020538018785684,0.0
163,489,0.14400000000000002,0.1021060493047919,0.0
164,492,0.45220872507095333,0.1108241190004717,0.006666666666666667
165,495,1.5039084849357611,0.0,0.10000000000000003
166,498,0.82395424246788,0.032301875275603555,0.05
167,501,0.6873426490783691,0.039137581938408564,0.046666666666666676
168,504,1.3143606705665587,0.0,0.10000000000000003
169,507,1.3143606705665587,0.0,0.10000000000000003
170,510,1.3143606705665587,0.0,0.10000000000000003
171,513,1.2822013979673383,0.0,0.07333333333333333
172,516,1.1797178764343257,0.0,0.0
173,519,1.1797178764343257,0.0,0.0
174,522,1.1797178764343257,0.0,0.0
175,525,1.1820630588054652,0.0,0.0
176,528,1.2494040497303012,0.0,0.0
177,531,1.4308411974906927,0.0,0.0033333333333333335
178,534,1.5414354551553728,0.0,0.07666666666666667
